row_number,project,authorship,backfill_years,min_pub_years,group_by_all,region,year,y_pop,country_iso_a2,in_y_flow_INT,out_y_flow_INT,in_y_flow_IN,out_y_flow_IN,net_y_flow_INT,abs_inout_INT,sum_inout_INT,net_y_flow_IN,abs_inout_IN,sum_inout_IN,nmr_IN,nmr_INT
9715,Subnational,Scopus,1,2,true,JP.25,2016.0,777,JP,5,10,23,29,-5,5,15,-6,6,52,-7.722007722007722,-6.435006435006435
9716,Subnational,Scopus,1,2,true,FR.11,2002.0,32891,FR,1145,1428,715,891,-283,283,2573,-176,176,1606,-5.351007874494543,-8.604177434556565
9717,Subnational,Scopus,1,2,true,CH.BE,2010.0,3488,CH,164,119,113,82,45,45,283,31,31,195,8.887614678899082,12.90137614678899
9718,Subnational,Scopus,1,2,true,KE.52,2014.0,205,KE,9,8,3,5,1,1,17,-2,2,8,-9.75609756097561,4.878048780487805
9719,Subnational,Scopus,1,2,true,GR.ESYE25,2012.0,135,GR,4,2,18,3,2,2,6,15,15,21,111.11111111111111,14.814814814814815
9720,Subnational,Scopus,1,2,true,US.MO,2014.0,12018,US,215,202,663,792,13,13,417,-129,129,1455,-10.733899151273091,1.0817107671825594
9721,Subnational,Scopus,1,2,true,US.MA,2003.0,26125,US,923,750,1505,1545,173,173,1673,-40,40,3050,-1.5311004784688995,6.62200956937799
9722,Subnational,Scopus,1,2,true,PL.81,2005.0,930,PL,4,15,17,14,-11,11,19,3,3,31,3.225806451612903,-11.827956989247312
9723,Subnational,Scopus,1,2,true,TR.14,2009.0,274,TR,1,2,27,41,-1,1,3,-14,14,68,-51.09489051094891,-3.6496350364963503
9724,Subnational,Scopus,1,2,true,VE.23,2009.0,663,VE,12,9,1,3,3,3,21,-2,2,4,-3.0165912518853695,4.524886877828054
9725,Subnational,Scopus,1,2,true,BY.03,1997.0,43,BY,1,0,1,1,1,1,1,0,0,2,0.0,23.25581395348837
9726,Subnational,Scopus,1,2,true,NO.13,2018.0,68,NO,2,0,10,1,2,2,2,9,9,11,132.35294117647058,29.41176470588235
9727,Subnational,Scopus,1,2,true,RU.61,2001.0,570,RU,6,19,9,12,-13,13,25,-3,3,21,-5.2631578947368425,-22.80701754385965
9728,Subnational,Scopus,1,2,true,CA.10,1999.0,12138,CA,321,437,162,158,-116,116,758,4,4,320,0.32954358213873786,-9.556763882023398
9729,Subnational,Scopus,1,2,true,PK.03,2014.0,1417,PK,63,50,40,41,13,13,113,-1,1,81,-0.7057163020465773,9.174311926605505
9730,Subnational,Scopus,1,2,true,JP.41,2003.0,900,JP,12,11,40,33,1,1,23,7,7,73,7.777777777777778,1.1111111111111112
9731,Subnational,Scopus,1,2,true,US.AR,2013.0,2351,US,22,24,113,99,-2,2,46,14,14,212,5.954912803062527,-0.8507018290089323
9732,Subnational,Scopus,1,2,true,CM.08,2004.0,79,CM,2,0,4,1,2,2,2,3,3,5,37.9746835443038,25.31645569620253
9733,Subnational,Scopus,1,2,true,CA.10,2007.0,18687,CA,531,564,243,252,-33,33,1095,-9,9,495,-0.48161823727725156,-1.7659335366832558
9734,Subnational,Scopus,1,2,true,SA.14,1997.0,187,SA,9,4,2,4,5,5,13,-2,2,6,-10.695187165775401,26.737967914438503
9735,Subnational,Scopus,1,2,true,CA.04,2019.0,814,CA,21,22,36,31,-1,1,43,5,5,67,6.142506142506143,-1.2285012285012284
9736,Subnational,Scopus,1,2,true,TZ.10,2012.0,290,TZ,9,4,3,7,5,5,13,-4,4,10,-13.793103448275861,17.24137931034483
9737,Subnational,Scopus,1,2,true,JP.11,2000.0,2395,JP,26,29,90,88,-3,3,55,2,2,178,0.8350730688935282,-1.2526096033402923
9738,Subnational,Scopus,1,2,true,TR.02,2018.0,269,TR,0,2,27,11,-2,2,2,16,16,38,59.479553903345725,-7.434944237918216
9739,Subnational,Scopus,1,2,true,JP.39,2011.0,1961,JP,11,23,55,45,-12,12,34,10,10,100,5.099439061703213,-6.119326874043855
9740,Subnational,Scopus,1,2,true,ES.32,2020.0,841,ES,8,17,20,15,-9,9,25,5,5,35,5.945303210463734,-10.70154577883472
9741,Subnational,Scopus,1,2,true,AR.17,2006.0,97,AR,2,1,2,5,1,1,3,-3,3,7,-30.927835051546392,10.309278350515465
9742,Subnational,Scopus,1,2,true,PT.02,2002.0,485,PT,21,8,11,9,13,13,29,2,2,20,4.123711340206185,26.804123711340207
9743,Subnational,Scopus,1,2,true,EG.20,2015.0,156,EG,3,1,24,1,2,2,4,23,23,25,147.43589743589743,12.820512820512821
9744,Subnational,Scopus,1,2,true,JO.17,2005.0,113,JO,11,4,3,3,7,7,15,0,0,6,0.0,61.94690265486726
9745,Subnational,Scopus,1,2,true,CZ.79,2000.0,110,CZ,1,1,1,3,0,0,2,-2,2,4,-18.181818181818183,0.0
9746,Subnational,Scopus,1,2,true,PK.03,2004.0,349,PK,10,5,7,18,5,5,15,-11,11,25,-31.51862464183381,14.326647564469914
9747,Subnational,Scopus,1,2,true,CH.ZG,2010.0,22,CH,3,1,2,2,2,2,4,0,0,4,0.0,90.9090909090909
9748,Subnational,Scopus,1,2,true,ID.38,2012.0,167,ID,9,2,4,1,7,7,11,3,3,5,17.964071856287426,41.91616766467066
9749,Subnational,Scopus,1,2,true,IN.12,2003.0,392,IN,4,1,7,7,3,3,5,0,0,14,0.0,7.653061224489796
9750,Subnational,Scopus,1,2,true,UG.W,2017.0,175,UG,8,4,4,3,4,4,12,1,1,7,5.714285714285714,22.857142857142858
9751,Subnational,Scopus,1,2,true,BG.42,2016.0,3023,BG,72,86,13,16,-14,14,158,-3,3,29,-0.9923916639100232,-4.631161098246775
9752,Subnational,Scopus,1,2,true,CR.08,2011.0,379,CR,11,19,1,3,-8,8,30,-2,2,4,-5.277044854881266,-21.108179419525065
9753,Subnational,Scopus,1,2,true,MX.18,2017.0,155,MX,1,0,5,3,1,1,1,2,2,8,12.903225806451612,6.451612903225806
9754,Subnational,Scopus,1,2,true,GR.ESYE11,2019.0,621,GR,2,16,12,20,-14,14,18,-8,8,32,-12.882447665056361,-22.544283413848632
9755,Subnational,Scopus,1,2,true,PT.04,2007.0,834,PT,16,12,11,4,4,4,28,7,7,15,8.393285371702637,4.796163069544365
9756,Subnational,Scopus,1,2,true,NP.ER,2017.0,180,NP,4,6,1,7,-2,2,10,-6,6,8,-33.333333333333336,-11.11111111111111
9757,Subnational,Scopus,1,2,true,JO.18,2014.0,233,JO,13,15,4,4,-2,2,28,0,0,8,0.0,-8.583690987124463
9758,Subnational,Scopus,1,2,true,KE.52,2015.0,206,KE,9,7,3,4,2,2,16,-1,1,7,-4.854368932038835,9.70873786407767
9759,Subnational,Scopus,1,2,true,BE.WAL,2003.0,3150,BE,87,138,22,33,-51,51,225,-11,11,55,-3.492063492063492,-16.19047619047619
9760,Subnational,Scopus,1,2,true,MX.07,2002.0,63,MX,2,0,4,2,2,2,2,2,2,6,31.746031746031747,31.746031746031747
9761,Subnational,Scopus,1,2,true,VN.66,2012.0,51,VN,4,2,1,3,2,2,6,-2,2,4,-39.21568627450981,39.21568627450981
9762,Subnational,Scopus,1,2,true,TZ.12,2018.0,31,TZ,3,4,1,2,-1,1,7,-1,1,3,-32.25806451612903,-32.25806451612903
9763,Subnational,Scopus,1,2,true,IN.31,2009.0,31,IN,0,0,5,1,0,0,0,4,4,6,129.03225806451613,0.0
9764,Subnational,Scopus,1,2,true,CA.13,2020.0,11,CA,0,0,1,1,0,0,0,0,0,2,0.0,0.0
9765,Subnational,Scopus,1,2,true,TR.24,2014.0,145,TR,0,0,18,2,0,0,0,16,16,20,110.34482758620689,0.0
9766,Subnational,Scopus,1,2,true,BR.24,2006.0,23,BR,0,0,4,1,0,0,0,3,3,5,130.43478260869566,0.0
9767,Subnational,Scopus,1,2,true,BR.11,2007.0,158,BR,0,0,13,17,0,0,0,-4,4,30,-25.31645569620253,0.0
9768,Subnational,Scopus,1,2,true,RO.33,2000.0,10,RO,0,0,1,1,0,0,0,0,0,2,0.0,0.0
9769,Subnational,Scopus,1,2,true,KE.11,2012.0,6,KE,0,1,1,0,-1,1,1,1,1,1,166.66666666666666,-166.66666666666666
9770,Subnational,Scopus,1,2,true,CO.24,2011.0,76,CO,1,1,2,0,0,0,2,2,2,2,26.31578947368421,0.0
9771,Subnational,Scopus,1,2,true,LT.58,2005.0,42,LT,0,1,1,0,-1,1,1,1,1,1,23.80952380952381,-23.80952380952381
9772,Subnational,Scopus,1,2,true,EG.12,2007.0,162,EG,3,4,11,0,-1,1,7,11,11,11,67.90123456790124,-6.172839506172839
9773,Subnational,Scopus,1,2,true,IR.01,2000.0,13,IR,1,1,1,0,0,0,2,1,1,1,76.92307692307692,0.0
9774,Subnational,Scopus,1,2,true,VN.78,2012.0,19,VN,2,0,2,0,2,2,2,2,2,2,105.26315789473684,105.26315789473684
9775,Subnational,Scopus,1,2,true,EG.12,1999.0,45,EG,2,1,2,0,1,1,3,2,2,2,44.44444444444444,22.22222222222222
9776,Subnational,Scopus,1,2,true,IR.16,2002.0,6,IR,1,0,2,0,1,1,1,2,2,2,333.3333333333333,166.66666666666666
9777,Subnational,Scopus,1,2,true,ID.29,2018.0,23,ID,0,0,3,0,0,0,0,3,3,3,130.43478260869566,0.0
9778,Subnational,Scopus,1,2,true,PH.15,2017.0,26,PH,0,0,2,0,0,0,0,2,2,2,76.92307692307692,0.0
9779,Subnational,Scopus,1,2,true,KE.25,2020.0,7,KE,0,0,1,0,0,0,0,1,1,1,142.85714285714286,0.0
9780,Subnational,Scopus,1,2,true,US.MN,2019.0,8499,US,134,104,387,381,30,30,238,6,6,768,0.7059654076950229,3.5298270384751147
9781,Subnational,Scopus,1,2,true,JP.11,2011.0,3505,JP,25,42,118,142,-17,17,67,-24,24,260,-6.847360912981455,-4.85021398002853
9782,Subnational,Scopus,1,2,true,US.WA,1997.0,7751,US,166,50,518,179,116,116,216,339,339,697,43.73629209134305,14.965810863114436
9783,Subnational,Scopus,1,2,true,JP.08,2017.0,1126,JP,7,2,56,37,5,5,9,19,19,93,16.873889875666073,4.440497335701599
9784,Subnational,Scopus,1,2,true,JP.24,2011.0,6366,JP,74,111,221,249,-37,37,185,-28,28,470,-4.398366321080742,-5.812126924285265
9785,Subnational,Scopus,1,2,true,UA.07,2015.0,3431,UA,27,94,143,134,-67,67,121,9,9,277,2.6231419411250365,-19.527834450597492
9786,Subnational,Scopus,1,2,true,IR.13,2010.0,554,IR,6,6,32,14,0,0,12,18,18,46,32.49097472924188,0.0
9787,Subnational,Scopus,1,2,true,IN.39,2003.0,1088,IN,2,2,56,41,0,0,4,15,15,97,13.786764705882353,0.0
9788,Subnational,Scopus,1,2,true,JP.02,2009.0,1081,JP,12,10,37,54,2,2,22,-17,17,91,-15.72617946345976,1.8501387604070305
9789,Subnational,Scopus,1,2,true,IN.36,2008.0,5643,IN,39,84,191,188,-45,45,123,3,3,379,0.531632110579479,-7.974481658692185
9790,Subnational,Scopus,1,2,true,RU.48,2007.0,18744,RU,208,219,254,324,-11,11,427,-70,70,578,-3.7345283824157063,-0.5868544600938967
9791,Subnational,Scopus,1,2,true,EG.09,2004.0,192,EG,7,7,11,3,0,0,14,8,8,14,41.666666666666664,0.0
9792,Subnational,Scopus,1,2,true,JP.43,2014.0,826,JP,5,1,28,36,4,4,6,-8,8,64,-9.685230024213075,4.842615012106537
9793,Subnational,Scopus,1,2,true,BR.01,2016.0,159,BR,2,2,7,10,0,0,4,-3,3,17,-18.867924528301888,0.0
9794,Subnational,Scopus,1,2,true,CA.09,2014.0,149,CA,7,3,4,6,4,4,10,-2,2,10,-13.422818791946309,26.845637583892618
9795,Subnational,Scopus,1,2,true,CA.10,2002.0,13304,CA,475,565,233,230,-90,90,1040,3,3,463,0.22549609140108237,-6.764882742032471
9796,Subnational,Scopus,1,2,true,NO.15,2009.0,14,NO,1,0,2,2,1,1,1,0,0,4,0.0,71.42857142857143
9797,Subnational,Scopus,1,2,true,JP.20,2001.0,318,JP,7,7,22,19,0,0,14,3,3,41,9.433962264150944,0.0
9798,Subnational,Scopus,1,2,true,KR.21,2015.0,3879,KR,50,28,144,103,22,22,78,41,41,247,10.5697344676463,5.671564836298015
9799,Subnational,Scopus,1,2,true,TH.27,2016.0,150,TH,11,5,18,4,6,6,16,14,14,22,93.33333333333333,40.0
9800,Subnational,Scopus,1,2,true,US.SD,2019.0,1244,US,16,14,63,56,2,2,30,7,7,119,5.627009646302251,1.607717041800643
9801,Subnational,Scopus,1,2,true,CN.23,2017.0,62776,CN,547,485,1389,1316,62,62,1032,73,73,2705,1.1628647890913726,0.9876385879954123
9802,Subnational,Scopus,1,2,true,BD.H,2005.0,148,BD,6,9,4,5,-3,3,15,-1,1,9,-6.756756756756757,-20.27027027027027
9803,Subnational,Scopus,1,2,true,IR.04,2003.0,68,IR,4,1,3,1,3,3,5,2,2,4,29.41176470588235,44.11764705882353
9804,Subnational,Scopus,1,2,true,CL.01,1997.0,143,CL,1,2,3,1,-1,1,3,2,2,4,13.986013986013987,-6.993006993006993
9805,Subnational,Scopus,1,2,true,JP.17,1999.0,653,JP,11,7,20,22,4,4,18,-2,2,42,-3.0627871362940278,6.1255742725880555
9806,Subnational,Scopus,1,2,true,US.RI,2020.0,2400,US,23,22,199,160,1,1,45,39,39,359,16.25,0.4166666666666667
9807,Subnational,Scopus,1,2,true,CA.04,2006.0,913,CA,26,17,31,42,9,9,43,-11,11,73,-12.048192771084338,9.857612267250822
9808,Subnational,Scopus,1,2,true,NG.49,2005.0,129,NG,5,2,4,1,3,3,7,3,3,5,23.25581395348837,23.25581395348837
9809,Subnational,Scopus,1,2,true,ZA.10,2013.0,886,ZA,21,10,31,11,11,11,31,20,20,42,22.573363431151243,12.415349887133182
9810,Subnational,Scopus,1,2,true,PH.40,2017.0,657,PH,24,25,12,5,-1,1,49,7,7,17,10.654490106544902,-1.5220700152207
9811,Subnational,Scopus,1,2,true,IN.30,2018.0,170,IN,0,1,17,10,-1,1,1,7,7,27,41.1764705882353,-5.882352941176471
9812,Subnational,Scopus,1,2,true,IN.12,2001.0,303,IN,1,1,6,5,0,0,2,1,1,11,3.3003300330033003,0.0
9813,Subnational,Scopus,1,2,true,LK.34,2014.0,82,LK,6,3,4,1,3,3,9,3,3,5,36.58536585365854,36.58536585365854
9814,Subnational,Scopus,1,2,true,NG.05,2007.0,576,NG,6,8,10,11,-2,2,14,-1,1,21,-1.7361111111111112,-3.4722222222222223
9815,Subnational,Scopus,1,2,true,DZ.10,2018.0,123,DZ,3,1,2,1,2,2,4,1,1,3,8.130081300813009,16.260162601626018
9816,Subnational,Scopus,1,2,true,HU.23,2005.0,256,HU,1,3,6,10,-2,2,4,-4,4,16,-15.625,-7.8125
9817,Subnational,Scopus,1,2,true,JO.09,2012.0,98,JO,8,3,4,5,5,5,11,-1,1,9,-10.204081632653061,51.02040816326531
9818,Subnational,Scopus,1,2,true,CA.01,2019.0,11315,CA,321,339,202,205,-18,18,660,-3,3,407,-0.26513477684489617,-1.590808661069377
9819,Subnational,Scopus,1,2,true,EG.16,2015.0,125,EG,6,2,13,2,4,4,8,11,11,15,88.0,32.0
9820,Subnational,Scopus,1,2,true,IN.02,2004.0,916,IN,7,22,15,14,-15,15,29,1,1,29,1.091703056768559,-16.375545851528383
9821,Subnational,Scopus,1,2,true,FR.11,2007.0,41325,FR,1288,1302,956,1279,-14,14,2590,-323,323,2235,-7.816091954022989,-0.338777979431337
9822,Subnational,Scopus,1,2,true,HK.HCW,2011.0,11193,HK,393,453,7,16,-60,60,846,-9,9,23,-0.8040739748056821,-5.3604931653712145
9823,Subnational,Scopus,1,2,true,FI.02,2005.0,2211,FI,33,44,46,54,-11,11,77,-8,8,100,-3.618272274988693,-4.975124378109452
9824,Subnational,Scopus,1,2,true,AR.06,2014.0,239,AR,2,3,5,6,-1,1,5,-1,1,11,-4.184100418410042,-4.184100418410042
9825,Subnational,Scopus,1,2,true,AT.07,2009.0,1046,AT,43,52,12,27,-9,9,95,-15,15,39,-14.340344168260039,-8.604206500956023
9826,Subnational,Scopus,1,2,true,MY.01,2009.0,744,MY,30,10,12,13,20,20,40,-1,1,25,-1.3440860215053763,26.881720430107528
9827,Subnational,Scopus,1,2,true,CA.08,2001.0,23557,CA,1003,1064,465,388,-61,61,2067,77,77,853,3.2686674873710575,-2.589463853631617
9828,Subnational,Scopus,1,2,true,TH.40,1997.0,1669,TH,45,30,6,4,15,15,75,2,2,10,1.1983223487118035,8.987417615338526
9829,Subnational,Scopus,1,2,true,EG.17,2010.0,747,EG,20,20,1,8,0,0,40,-7,7,9,-9.370816599732262,0.0
9830,Subnational,Scopus,1,2,true,EC.14,2014.0,25,EC,7,0,1,1,7,7,7,0,0,2,0.0,280.0
9831,Subnational,Scopus,1,2,true,MX.31,2015.0,444,MX,4,3,22,16,1,1,7,6,6,38,13.513513513513514,2.2522522522522523
9832,Subnational,Scopus,1,2,true,CZ.79,2009.0,226,CZ,6,5,9,8,1,1,11,1,1,17,4.424778761061947,4.424778761061947
9833,Subnational,Scopus,1,2,true,IL.03,2008.0,220,IL,0,1,10,6,-1,1,1,4,4,16,18.181818181818183,-4.545454545454546
9834,Subnational,Scopus,1,2,true,CY.02,2017.0,30,CY,6,1,2,2,5,5,7,0,0,4,0.0,166.66666666666666
9835,Subnational,Scopus,1,2,true,JP.33,2000.0,339,JP,12,7,18,11,5,5,19,7,7,29,20.64896755162242,14.749262536873156
9836,Subnational,Scopus,1,2,true,CO.19,2017.0,40,CO,1,2,1,3,-1,1,3,-2,2,4,-50.0,-25.0
9837,Subnational,Scopus,1,2,true,FI.11,2015.0,1887,FI,35,30,41,57,5,5,65,-16,16,98,-8.479067302596714,2.649708532061473
9838,Subnational,Scopus,1,2,true,ZA.05,2006.0,605,ZA,14,9,6,19,5,5,23,-13,13,25,-21.487603305785125,8.264462809917354
9839,Subnational,Scopus,1,2,true,CL.01,2005.0,316,CL,18,5,3,13,13,13,23,-10,10,16,-31.645569620253166,41.139240506329116
9840,Subnational,Scopus,1,2,true,CL.06,1999.0,441,CL,8,9,3,2,-1,1,17,1,1,5,2.2675736961451247,-2.2675736961451247
9841,Subnational,Scopus,1,2,true,AE.06,2006.0,176,AE,19,11,1,1,8,8,30,0,0,2,0.0,45.45454545454545
9842,Subnational,Scopus,1,2,true,LK.34,2015.0,111,LK,8,1,2,2,7,7,9,0,0,4,0.0,63.06306306306306
9843,Subnational,Scopus,1,2,true,PK.08,1998.0,270,PK,7,6,7,4,1,1,13,3,3,11,11.11111111111111,3.7037037037037037
9844,Subnational,Scopus,1,2,true,SE.14,2019.0,646,SE,18,17,6,13,1,1,35,-7,7,19,-10.8359133126935,1.5479876160990713
9845,Subnational,Scopus,1,2,true,SA.11,2002.0,95,SA,9,1,6,3,8,8,10,3,3,9,31.57894736842105,84.21052631578948
9846,Subnational,Scopus,1,2,true,CH.JU,2002.0,22,CH,0,1,2,4,-1,1,1,-2,2,6,-90.9090909090909,-45.45454545454545
9847,Subnational,Scopus,1,2,true,RU.80,2015.0,202,RU,2,0,2,2,2,2,2,0,0,4,0.0,9.900990099009901
9848,Subnational,Scopus,1,2,true,NG.37,2017.0,73,NG,3,2,1,2,1,1,5,-1,1,3,-13.698630136986301,13.698630136986301
9849,Subnational,Scopus,1,2,true,RU.92,1999.0,42,RU,0,0,2,4,0,0,0,-2,2,6,-47.61904761904762,0.0
9850,Subnational,Scopus,1,2,true,RU.33,2002.0,23,RU,0,0,3,2,0,0,0,1,1,5,43.47826086956522,0.0
9851,Subnational,Scopus,1,2,true,UA.03,2008.0,155,UA,1,0,2,0,1,1,1,2,2,2,12.903225806451612,6.451612903225806
9852,Subnational,Scopus,1,2,true,ID.15,2007.0,14,ID,3,0,1,0,3,3,3,1,1,1,71.42857142857143,214.28571428571428
9853,Subnational,Scopus,1,2,true,RU.76,2013.0,66,RU,0,1,4,0,-1,1,1,4,4,4,60.60606060606061,-15.151515151515152
9854,Subnational,Scopus,1,2,true,CM.09,2007.0,77,CM,0,5,2,0,-5,5,5,2,2,2,25.974025974025974,-64.93506493506493
9855,Subnational,Scopus,1,2,true,CL.05,2010.0,23,CL,1,0,1,0,1,1,1,1,1,1,43.47826086956522,43.47826086956522
9856,Subnational,Scopus,1,2,true,NL.10,2019.0,11,NL,0,1,1,0,-1,1,1,1,1,1,90.9090909090909,-90.9090909090909
9857,Subnational,Scopus,1,2,true,CO.21,2007.0,20,CO,0,1,2,0,-1,1,1,2,2,2,100.0,-50.0
9858,Subnational,Scopus,1,2,true,TR.75,2011.0,115,TR,0,0,12,0,0,0,0,12,12,12,104.34782608695652,0.0
9859,Subnational,Scopus,1,2,true,ZA.07,2017.0,35,ZA,0,0,8,0,0,0,0,8,8,8,228.57142857142858,0.0
9860,Subnational,Scopus,1,2,true,GR.ESYE22,2002.0,5,GR,0,0,1,0,0,0,0,1,1,1,200.0,0.0
9861,Subnational,Scopus,1,2,true,MX.05,2002.0,6,MX,0,0,1,0,0,0,0,1,1,1,166.66666666666666,0.0
9862,Subnational,Scopus,1,2,true,IR.32,2003.0,18,IR,0,0,3,0,0,0,0,3,3,3,166.66666666666666,0.0
9863,Subnational,Scopus,1,2,true,DZ.07,2013.0,118,DZ,0,0,2,0,0,0,0,2,2,2,16.949152542372882,0.0
9864,Subnational,Scopus,1,2,true,MX.12,2011.0,6,MX,0,0,2,0,0,0,0,2,2,2,333.3333333333333,0.0
9865,Subnational,Scopus,1,2,true,BR.04,2011.0,889,BR,12,9,63,42,3,3,21,21,21,105,23.62204724409449,3.374578177727784
9866,Subnational,Scopus,1,2,true,US.KY,2012.0,5623,US,82,81,277,279,1,1,163,-2,2,556,-0.35568202027387513,0.17784101013693757
9867,Subnational,Scopus,1,2,true,RU.13,2005.0,366,RU,5,2,28,2,3,3,7,26,26,30,71.03825136612022,8.19672131147541
9868,Subnational,Scopus,1,2,true,US.CT,2006.0,7074,US,141,140,369,464,1,1,281,-95,95,833,-13.42945999434549,0.1413627367825841
9869,Subnational,Scopus,1,2,true,JP.12,2008.0,7144,JP,65,86,185,255,-21,21,151,-70,70,440,-9.798432250839866,-2.9395296752519595
9870,Subnational,Scopus,1,2,true,FR.53,1997.0,1213,FR,17,29,63,35,-12,12,46,28,28,98,23.083264633140974,-9.892827699917559
9871,Subnational,Scopus,1,2,true,RO.36,2014.0,1557,RO,7,7,21,19,0,0,14,2,2,40,1.2845215157353886,0.0
9872,Subnational,Scopus,1,2,true,US.LA,2017.0,5926,US,128,99,261,407,29,29,227,-146,146,668,-24.637192035099563,4.893688828889639
9873,Subnational,Scopus,1,2,true,ES.31,2010.0,2208,ES,32,26,29,35,6,6,58,-6,6,64,-2.717391304347826,2.717391304347826
9874,Subnational,Scopus,1,2,true,CN.13,2012.0,3306,CN,18,12,102,85,6,6,30,17,17,187,5.142165759225651,1.8148820326678765
9875,Subnational,Scopus,1,2,true,KR.20,2011.0,2882,KR,28,29,120,71,-1,1,57,49,49,191,17.002081887578072,-0.3469812630117974
9876,Subnational,Scopus,1,2,true,US.NJ,2017.0,11888,US,293,237,854,766,56,56,530,88,88,1620,7.402422611036339,4.710632570659489
9877,Subnational,Scopus,1,2,true,ES.34,2010.0,1998,ES,22,24,35,31,-2,2,46,4,4,66,2.002002002002002,-1.001001001001001
9878,Subnational,Scopus,1,2,true,BR.05,2019.0,2926,BR,13,11,118,100,2,2,24,18,18,218,6.151742993848257,0.683526999316473
9879,Subnational,Scopus,1,2,true,TH.22,2017.0,1718,TH,26,21,31,66,5,5,47,-35,35,97,-20.372526193247964,2.910360884749709
9880,Subnational,Scopus,1,2,true,JP.34,2003.0,2829,JP,38,42,287,183,-4,4,80,104,104,470,36.762106751502294,-1.4139271827500883
9881,Subnational,Scopus,1,2,true,IN.39,1998.0,691,IN,5,4,25,27,1,1,9,-2,2,52,-2.894356005788712,1.447178002894356
9882,Subnational,Scopus,1,2,true,US.WV,2006.0,2618,US,35,32,137,149,3,3,67,-12,12,286,-4.583651642475172,1.145912910618793
9883,Subnational,Scopus,1,2,true,US.HI,2004.0,2106,US,49,28,116,98,21,21,77,18,18,214,8.547008547008547,9.971509971509972
9884,Subnational,Scopus,1,2,true,CN.25,2014.0,32212,CN,164,133,835,556,31,31,297,279,279,1391,8.66136843412393,0.9623742704582143
9885,Subnational,Scopus,1,2,true,SE.22,2018.0,318,SE,15,4,12,12,11,11,19,0,0,24,0.0,34.59119496855346
9886,Subnational,Scopus,1,2,true,JP.29,2010.0,1632,JP,14,24,73,71,-10,10,38,2,2,144,1.2254901960784315,-6.127450980392157
9887,Subnational,Scopus,1,2,true,IN.19,2011.0,8198,IN,81,150,170,228,-69,69,231,-58,58,398,-7.0748963161746765,-8.416686996828496
9888,Subnational,Scopus,1,2,true,GH.06,2015.0,129,GH,6,5,1,2,1,1,11,-1,1,3,-7.751937984496124,7.751937984496124
9889,Subnational,Scopus,1,2,true,IR.10,2019.0,190,IR,5,5,18,22,0,0,10,-4,4,40,-21.05263157894737,0.0
9890,Subnational,Scopus,1,2,true,TR.71,2018.0,1480,TR,8,5,82,64,3,3,13,18,18,146,12.162162162162161,2.027027027027027
9891,Subnational,Scopus,1,2,true,TH.46,2007.0,75,TH,1,2,4,3,-1,1,3,1,1,7,13.333333333333334,-13.333333333333334
9892,Subnational,Scopus,1,2,true,BR.17,2017.0,2921,BR,11,9,124,170,2,2,20,-46,46,294,-15.748031496062993,0.6846970215679562
9893,Subnational,Scopus,1,2,true,IT.10,2003.0,1478,IT,20,9,75,63,11,11,29,12,12,138,8.119079837618404,7.442489851150203
9894,Subnational,Scopus,1,2,true,JP.39,2017.0,1864,JP,12,12,57,57,0,0,24,0,0,114,0.0,0.0
9895,Subnational,Scopus,1,2,true,JP.46,2019.0,683,JP,9,2,11,17,7,7,11,-6,6,28,-8.784773060029282,10.248901903367496
9896,Subnational,Scopus,1,2,true,KR.12,2018.0,2473,KR,46,35,109,97,11,11,81,12,12,206,4.852405984634048,4.448038819247877
9897,Subnational,Scopus,1,2,true,DE.13,2017.0,10356,DE,249,309,319,260,-60,60,558,59,59,579,5.697180378524527,-5.793742757821553
9898,Subnational,Scopus,1,2,true,ES.57,2013.0,1296,ES,6,10,23,26,-4,4,16,-3,3,49,-2.314814814814815,-3.0864197530864197
9899,Subnational,Scopus,1,2,true,HR.03,2018.0,78,HR,0,2,3,2,-2,2,2,1,1,5,12.820512820512821,-25.641025641025642
9900,Subnational,Scopus,1,2,true,AT.04,2002.0,63,AT,2,1,3,4,1,1,3,-1,1,7,-15.873015873015873,15.873015873015873
9901,Subnational,Scopus,1,2,true,BR.02,2007.0,219,BR,3,1,15,5,2,2,4,10,10,20,45.662100456621005,9.132420091324201
9902,Subnational,Scopus,1,2,true,NG.50,2016.0,286,NG,7,7,8,5,0,0,14,3,3,13,10.48951048951049,0.0
9903,Subnational,Scopus,1,2,true,US.ID,2011.0,1467,US,27,18,73,63,9,9,45,10,10,136,6.81663258350375,6.134969325153374
9904,Subnational,Scopus,1,2,true,NL.05,2004.0,1892,NL,36,36,41,61,0,0,72,-20,20,102,-10.570824524312897,0.0
9905,Subnational,Scopus,1,2,true,DE.09,2018.0,2012,DE,42,63,57,68,-21,21,105,-11,11,125,-5.467196819085487,-10.43737574552684
9906,Subnational,Scopus,1,2,true,SK.01,2011.0,250,SK,4,2,8,5,2,2,6,3,3,13,12.0,8.0
9907,Subnational,Scopus,1,2,true,NO.18,2016.0,1714,NO,52,36,33,32,16,16,88,1,1,65,0.5834305717619603,9.334889148191365
9908,Subnational,Scopus,1,2,true,MA.03,2017.0,376,MA,6,7,1,9,-1,1,13,-8,8,10,-21.27659574468085,-2.6595744680851063
