row_number,project,authorship,backfill_years,min_pub_years,group_by_all,region,year,y_pop,country_iso_a2,in_y_flow_INT,out_y_flow_INT,in_y_flow_IN,out_y_flow_IN,net_y_flow_INT,abs_inout_INT,sum_inout_INT,net_y_flow_IN,abs_inout_IN,sum_inout_IN,nmr_IN,nmr_INT
1683,Subnational,Scopus,2,2,true,TZ.23,2020.0,252,TZ,7,5,0,0,2,2,12,0,0,0,0.0,7.936507936507937
1684,Subnational,Scopus,2,2,true,AL.43,2004.0,0,AL,0,1,0,0,-1,1,1,0,0,0,-nan,-inf
1685,Subnational,Scopus,2,2,true,GN.04,2005.0,10,GN,2,3,0,0,-1,1,5,0,0,0,0.0,-100.0
1686,Subnational,Scopus,2,2,true,YE.23,2006.0,6,YE,1,1,0,0,0,0,2,0,0,0,0.0,0.0
1687,Subnational,Scopus,2,2,true,KE.36,2011.0,1,KE,0,2,0,0,-2,2,2,0,0,0,0.0,-2000.0
1688,Subnational,Scopus,2,2,true,EC.02,2020.0,69,EC,1,5,0,0,-4,4,6,0,0,0,0.0,-57.971014492753625
1689,Subnational,Scopus,2,2,true,CY.02,2007.0,3,CY,2,1,0,0,1,1,3,0,0,0,0.0,333.3333333333333
1690,Subnational,Scopus,2,2,true,CV.14,2012.0,12,CV,1,1,0,0,0,0,2,0,0,0,0.0,0.0
1691,Subnational,Scopus,2,2,true,BM.06,2012.0,27,BM,3,1,0,0,2,2,4,0,0,0,0.0,74.07407407407408
1692,Subnational,Scopus,2,2,true,PF.01,2008.0,36,PF,5,2,0,0,3,3,7,0,0,0,0.0,83.33333333333333
1693,Subnational,Scopus,2,2,true,MS.01,2016.0,5,MS,0,1,0,0,-1,1,1,0,0,0,0.0,-200.0
1694,Subnational,Scopus,2,2,true,DZ.09,1998.0,3,DZ,0,2,0,0,-2,2,2,0,0,0,0.0,-666.6666666666666
1695,Subnational,Scopus,2,2,true,PH.14,1998.0,2,PH,1,0,0,0,1,1,1,0,0,0,0.0,500.0
1696,Subnational,Scopus,2,2,true,BG.53,2013.0,51,BG,1,0,0,0,1,1,1,0,0,0,0.0,19.607843137254903
1697,Subnational,Scopus,2,2,true,BW.14,2009.0,439,BW,25,31,0,0,-6,6,56,0,0,0,0.0,-13.66742596810934
1698,Subnational,Scopus,2,2,true,MC.00,2006.0,55,MC,7,2,0,0,5,5,9,0,0,0,0.0,90.9090909090909
1699,Subnational,Scopus,2,2,true,GE.51,2005.0,758,GE,12,16,0,0,-4,4,28,0,0,0,0.0,-5.277044854881266
1700,Subnational,Scopus,2,2,true,UG.E,2015.0,41,UG,4,2,0,0,2,2,6,0,0,0,0.0,48.78048780487805
1701,Subnational,Scopus,2,2,true,SZ.03,2012.0,34,SZ,1,7,0,0,-6,6,8,0,0,0,0.0,-176.47058823529412
1702,Subnational,Scopus,2,2,true,AE.02,2019.0,33,AE,1,2,0,0,-1,1,3,0,0,0,0.0,-30.303030303030305
1703,Subnational,Scopus,2,2,true,DZ.26,2020.0,42,DZ,3,1,0,0,2,2,4,0,0,0,0.0,47.61904761904762
1704,Subnational,Scopus,2,2,true,CU.08,2011.0,25,CU,2,1,0,0,1,1,3,0,0,0,0.0,40.0
1705,Subnational,Scopus,2,2,true,MN.20,2006.0,144,MN,2,2,0,0,0,0,4,0,0,0,0.0,0.0
1706,Subnational,Scopus,2,2,true,DZ.09,2020.0,3,DZ,0,1,0,0,-1,1,1,0,0,0,0.0,-333.3333333333333
1707,Subnational,Scopus,2,2,true,SL.04,2017.0,29,SL,3,2,0,0,1,1,5,0,0,0,0.0,34.48275862068966
1708,Subnational,Scopus,2,2,true,TT.01,2014.0,21,TT,0,2,0,0,-2,2,2,0,0,0,0.0,-95.23809523809524
1709,Subnational,Scopus,2,2,true,CY.01,2011.0,72,CY,7,3,0,0,4,4,10,0,0,0,0.0,55.55555555555556
1710,Subnational,Scopus,2,2,true,PE.16,2001.0,15,PE,1,1,0,0,0,0,2,0,0,0,0.0,0.0
1711,Subnational,Scopus,2,2,true,ID.18,2006.0,1,ID,0,1,0,0,-1,1,1,0,0,0,0.0,-1000.0
1712,Subnational,Scopus,2,2,true,KZ.02,1998.0,98,KZ,2,1,0,0,1,1,3,0,0,0,0.0,10.204081632653061
1713,Subnational,Scopus,2,2,true,HN.08,2020.0,22,HN,0,4,0,0,-4,4,4,0,0,0,0.0,-181.8181818181818
1714,Subnational,Scopus,2,2,true,PE.16,2014.0,51,PE,3,2,0,0,1,1,5,0,0,0,0.0,19.607843137254903
1715,Subnational,Scopus,2,2,true,UA.26,2005.0,50,UA,3,0,0,0,3,3,3,0,0,0,0.0,60.0
1716,Subnational,Scopus,2,2,true,LV.16,2014.0,8,LV,2,0,0,0,2,2,2,0,0,0,0.0,250.0
1717,Subnational,Scopus,2,2,true,RO.16,2000.0,10,RO,1,0,0,0,1,1,1,0,0,0,0.0,100.0
1718,Subnational,Scopus,2,2,true,QA.01,2012.0,978,QA,120,36,0,0,84,84,156,0,0,0,0.0,85.88957055214723
1719,Subnational,Scopus,2,2,true,BN.02,2016.0,279,BN,26,10,0,0,16,16,36,0,0,0,0.0,57.34767025089606
1720,Subnational,Scopus,2,2,true,MD.57,2001.0,310,MD,4,7,0,0,-3,3,11,0,0,0,0.0,-9.67741935483871
1721,Subnational,Scopus,2,2,true,PH.NCR,1997.0,121,PH,7,11,0,0,-4,4,18,0,0,0,0.0,-33.05785123966942
1722,Subnational,Scopus,2,2,true,GM.01,2018.0,30,GM,4,4,0,0,0,0,8,0,0,0,0.0,0.0
1723,Subnational,Scopus,2,2,true,SY.11,2007.0,13,SY,2,0,0,0,2,2,2,0,0,0,0.0,153.84615384615384
1724,Subnational,Scopus,2,2,true,SV.10,1999.0,39,SV,2,7,0,0,-5,5,9,0,0,0,0.0,-128.2051282051282
1725,Subnational,Scopus,2,2,true,KE.37,2005.0,31,KE,1,0,0,0,1,1,1,0,0,0,0.0,32.25806451612903
1726,Subnational,Scopus,2,2,true,EG.12,2001.0,92,EG,2,1,0,0,1,1,3,0,0,0,0.0,10.869565217391305
1727,Subnational,Scopus,2,2,true,FO.ST,2012.0,11,FO,1,0,0,0,1,1,1,0,0,0,0.0,90.9090909090909
1728,Subnational,Scopus,2,2,true,SD.56,2001.0,1,SD,1,0,0,0,1,1,1,0,0,0,0.0,1000.0
1729,Subnational,Scopus,2,2,true,MN.20,1999.0,50,MN,2,1,0,0,1,1,3,0,0,0,0.0,20.0
1730,Subnational,Scopus,2,2,true,FO.OS,2015.0,1,FO,1,0,0,0,1,1,1,0,0,0,0.0,1000.0
1731,Subnational,Scopus,2,2,true,AF.30,2019.0,1,AF,1,0,0,0,1,1,1,0,0,0,0.0,1000.0
1732,Subnational,Scopus,2,2,true,EC.02,2006.0,22,EC,2,3,0,0,-1,1,5,0,0,0,0.0,-45.45454545454545
1733,Subnational,Scopus,2,2,true,SD.38,2008.0,59,SD,1,1,0,0,0,0,2,0,0,0,0.0,0.0
1734,Subnational,Scopus,2,2,true,JO.19,2017.0,98,JO,1,3,0,0,-2,2,4,0,0,0,0.0,-20.408163265306122
1735,Subnational,Scopus,2,2,true,SC.26,2014.0,6,SC,1,1,0,0,0,0,2,0,0,0,0.0,0.0
1736,Subnational,Scopus,2,2,true,SS.11550569,2016.0,10,SS,1,0,0,0,1,1,1,0,0,0,0.0,100.0
1737,Subnational,Scopus,2,2,true,AR.12,2020.0,5,AR,2,0,0,0,2,2,2,0,0,0,0.0,400.0
1738,Subnational,Scopus,2,2,true,VI.010,2019.0,15,VI,1,1,0,0,0,0,2,0,0,0,0.0,0.0
1739,Subnational,Scopus,2,2,true,VN.23,2019.0,10,VN,2,0,0,0,2,2,2,0,0,0,0.0,200.0
1740,Subnational,Scopus,2,2,true,GH.09,2010.0,25,GH,1,0,0,0,1,1,1,0,0,0,0.0,40.0
1741,Subnational,Scopus,2,2,true,KE.29,2010.0,1,KE,1,0,0,0,1,1,1,0,0,0,0.0,1000.0
1742,Subnational,Scopus,2,2,true,ZW.09,2011.0,6,ZW,0,2,0,0,-2,2,2,0,0,0,0.0,-333.3333333333333
1743,Subnational,Scopus,2,2,true,SK.06,2018.0,10,SK,0,3,0,0,-3,3,3,0,0,0,0.0,-300.0
1744,Subnational,Scopus,2,2,true,LY.75,2020.0,5,LY,0,1,0,0,-1,1,1,0,0,0,0.0,-200.0
1745,Subnational,Scopus,2,2,true,TN.28,2002.0,9,TN,0,1,0,0,-1,1,1,0,0,0,0.0,-111.11111111111111
1746,Subnational,Scopus,2,2,true,TH.62,2009.0,3,TH,0,1,0,0,-1,1,1,0,0,0,0.0,-333.3333333333333
1747,Subnational,Scopus,2,2,true,CU.13,2015.0,1,CU,0,1,0,0,-1,1,1,0,0,0,0.0,-1000.0
1748,Subnational,Scopus,2,2,true,QA.01,1997.0,88,QA,8,6,0,0,2,2,14,0,0,0,0.0,22.727272727272727
1749,Subnational,Scopus,2,2,true,NI.10,2000.0,14,NI,5,2,0,0,3,3,7,0,0,0,0.0,214.28571428571428
1750,Subnational,Scopus,2,2,true,KP.12,2009.0,8,KP,1,0,0,0,1,1,1,0,0,0,0.0,125.0
1751,Subnational,Scopus,2,2,true,VI.010,2011.0,20,VI,5,3,0,0,2,2,8,0,0,0,0.0,100.0
1752,Subnational,Scopus,2,2,true,WS.10,2019.0,5,WS,1,0,0,0,1,1,1,0,0,0,0.0,200.0
1753,Subnational,Scopus,2,2,true,HR.04,2001.0,10,HR,1,1,0,0,0,0,2,0,0,0,0.0,0.0
1754,Subnational,Scopus,2,2,true,CU.01,2018.0,22,CU,1,3,0,0,-2,2,4,0,0,0,0.0,-90.9090909090909
1755,Subnational,Scopus,2,2,true,CY.06,2011.0,6,CY,1,1,0,0,0,0,2,0,0,0,0.0,0.0
1756,Subnational,Scopus,2,2,true,SZ.03,2019.0,42,SZ,5,1,0,0,4,4,6,0,0,0,0.0,95.23809523809524
1757,Subnational,Scopus,2,2,true,ZM.08,2012.0,43,ZM,2,2,0,0,0,0,4,0,0,0,0.0,0.0
1758,Subnational,Scopus,2,2,true,MY.16,2000.0,24,MY,1,1,0,0,0,0,2,0,0,0,0.0,0.0
1759,Subnational,Scopus,2,2,true,BG.53,2017.0,63,BG,1,0,0,0,1,1,1,0,0,0,0.0,15.873015873015873
1760,Subnational,Scopus,2,2,true,KP.12,2011.0,4,KP,1,0,0,0,1,1,1,0,0,0,0.0,250.0
1761,Subnational,Scopus,2,2,true,MG.21,2013.0,11,MG,2,0,0,0,2,2,2,0,0,0,0.0,181.8181818181818
1762,Subnational,Scopus,2,2,true,LA.24,2017.0,68,LA,7,4,0,0,3,3,11,0,0,0,0.0,44.11764705882353
1763,Subnational,Scopus,2,2,true,PG.20,2015.0,49,PG,1,7,0,0,-6,6,8,0,0,0,0.0,-122.44897959183673
1764,Subnational,Scopus,2,2,true,TR.10,1997.0,27,TR,1,0,0,0,1,1,1,0,0,0,0.0,37.03703703703704
1765,Subnational,Scopus,2,2,true,PR.013,2002.0,18,PR,4,3,0,0,1,1,7,0,0,0,0.0,55.55555555555556
1766,Subnational,Scopus,2,2,true,PG.14,2002.0,13,PG,2,3,0,0,-1,1,5,0,0,0,0.0,-76.92307692307692
1767,Subnational,Scopus,2,2,true,CY.06,2009.0,4,CY,1,0,0,0,1,1,1,0,0,0,0.0,250.0
1768,Subnational,Scopus,2,2,true,ME.16,1998.0,52,ME,1,2,0,0,-1,1,3,0,0,0,0.0,-19.23076923076923
1769,Subnational,Scopus,2,2,true,MM.17,2002.0,23,MM,1,0,0,0,1,1,1,0,0,0,0.0,43.47826086956522
1770,Subnational,Scopus,2,2,true,EC.01,2000.0,1,EC,1,0,0,0,1,1,1,0,0,0,0.0,1000.0
1771,Subnational,Scopus,2,2,true,LI.03,2007.0,5,LI,1,0,0,0,1,1,1,0,0,0,0.0,200.0
1772,Subnational,Scopus,2,2,true,BO.03,2016.0,0,BO,0,2,0,0,-2,2,2,0,0,0,-nan,-inf
1773,Subnational,Scopus,2,2,true,RU.52,2004.0,1,RU,0,1,0,0,-1,1,1,0,0,0,0.0,-1000.0
1774,Subnational,Scopus,2,2,true,LR.14,2014.0,12,LR,0,1,0,0,-1,1,1,0,0,0,0.0,-83.33333333333333
1775,Subnational,Scopus,2,2,true,DZ.10,2010.0,51,DZ,0,1,0,0,-1,1,1,0,0,0,0.0,-19.607843137254903
1776,Subnational,Scopus,2,2,true,DO.25,2002.0,1,DO,0,1,0,0,-1,1,1,0,0,0,0.0,-1000.0
1777,Subnational,Scopus,2,2,true,PF.01,2005.0,35,PF,6,4,0,0,2,2,10,0,0,0,0.0,57.142857142857146
1778,Subnational,Scopus,2,2,true,UA.24,2001.0,37,UA,1,2,0,0,-1,1,3,0,0,0,0.0,-27.027027027027028
1779,Subnational,Scopus,2,2,true,NG.41,2019.0,23,NG,1,1,0,0,0,0,2,0,0,0,0.0,0.0
1780,Subnational,Scopus,2,2,true,NC.02,1998.0,18,NC,4,2,0,0,2,2,6,0,0,0,0.0,111.11111111111111
1781,Subnational,Scopus,2,2,true,MG.11,1998.0,88,MG,9,1,0,0,8,8,10,0,0,0,0.0,90.9090909090909
1782,Subnational,Scopus,2,2,true,IQ.11,2013.0,59,IQ,9,0,0,0,9,9,9,0,0,0,0.0,152.54237288135593
1783,Subnational,Scopus,2,2,true,IQ.13,2015.0,25,IQ,2,0,0,0,2,2,2,0,0,0,0.0,80.0
1784,Subnational,Scopus,2,2,true,KN.08,2013.0,1,KN,1,0,0,0,1,1,1,0,0,0,0.0,1000.0
1785,Subnational,Scopus,2,2,true,BD.85,2004.0,3,BD,1,0,0,0,1,1,1,0,0,0,0.0,333.3333333333333
1786,Subnational,Scopus,2,2,true,EC.18,1998.0,227,EC,10,13,0,0,-3,3,23,0,0,0,0.0,-13.215859030837004
1787,Subnational,Scopus,2,2,true,EC.10,1999.0,27,EC,2,2,0,0,0,0,4,0,0,0,0.0,0.0
1788,Subnational,Scopus,2,2,true,ZM.09,2000.0,75,ZM,5,3,0,0,2,2,8,0,0,0,0.0,26.666666666666668
1789,Subnational,Scopus,2,2,true,HR.07,2004.0,8,HR,0,2,0,0,-2,2,2,0,0,0,0.0,-250.0
1790,Subnational,Scopus,2,2,true,CD.14,2016.0,148,CD,5,3,0,0,2,2,8,0,0,0,0.0,13.513513513513514
1791,Subnational,Scopus,2,2,true,FM.02,2013.0,8,FM,0,1,0,0,-1,1,1,0,0,0,0.0,-125.0
1792,Subnational,Scopus,2,2,true,BO.04,2000.0,43,BO,2,4,0,0,-2,2,6,0,0,0,0.0,-46.51162790697674
1793,Subnational,Scopus,2,2,true,EC.10,1998.0,29,EC,0,1,0,0,-1,1,1,0,0,0,0.0,-34.48275862068966
1794,Subnational,Scopus,2,2,true,GL.07,1999.0,3,GL,0,1,0,0,-1,1,1,0,0,0,0.0,-333.3333333333333
1795,Subnational,Scopus,2,2,true,GM.01,1999.0,20,GM,0,4,0,0,-4,4,4,0,0,0,0.0,-200.0
1796,Subnational,Scopus,2,2,true,MG.21,2000.0,5,MG,1,0,0,0,1,1,1,0,0,0,0.0,200.0
1797,Subnational,Scopus,2,2,true,PH.15,2015.0,29,PH,2,0,0,0,2,2,2,0,0,0,0.0,68.96551724137932
1798,Subnational,Scopus,2,2,true,CY.05,2010.0,17,CY,2,0,0,0,2,2,2,0,0,0,0.0,117.6470588235294
1799,Subnational,Scopus,2,2,true,SD.56,2009.0,8,SD,1,0,0,0,1,1,1,0,0,0,0.0,125.0
1800,Subnational,Scopus,2,2,true,MK.06,2020.0,2,MK,2,0,0,0,2,2,2,0,0,0,0.0,1000.0
1801,Subnational,Scopus,2,2,true,SS.11550569,2007.0,15,SS,1,0,0,0,1,1,1,0,0,0,0.0,66.66666666666667
1802,Subnational,Scopus,2,2,true,SD.49,2015.0,6,SD,1,0,0,0,1,1,1,0,0,0,0.0,166.66666666666666
1803,Subnational,Scopus,2,2,true,BA.01,2009.0,906,BA,56,28,0,0,28,28,84,0,0,0,0.0,30.90507726269316
1804,Subnational,Scopus,2,2,true,NP.CR,1999.0,154,NP,16,5,0,0,11,11,21,0,0,0,0.0,71.42857142857143
1805,Subnational,Scopus,2,2,true,VE.19,2020.0,9,VE,1,4,0,0,-3,3,5,0,0,0,0.0,-333.3333333333333
1806,Subnational,Scopus,2,2,true,GW.11,2018.0,34,GW,1,1,0,0,0,0,2,0,0,0,0.0,0.0
1807,Subnational,Scopus,2,2,true,BH.17,2009.0,107,BH,6,1,0,0,5,5,7,0,0,0,0.0,46.728971962616825
1808,Subnational,Scopus,2,2,true,BH.17,2011.0,111,BH,6,4,0,0,2,2,10,0,0,0,0.0,18.01801801801802
1809,Subnational,Scopus,2,2,true,LY.72,2013.0,14,LY,3,1,0,0,2,2,4,0,0,0,0.0,142.85714285714286
1810,Subnational,Scopus,2,2,true,RW.12,1997.0,9,RW,0,1,0,0,-1,1,1,0,0,0,0.0,-111.11111111111111
1811,Subnational,Scopus,2,2,true,AL.43,2017.0,5,AL,0,1,0,0,-1,1,1,0,0,0,0.0,-200.0
1812,Subnational,Scopus,2,2,true,NG.43,2002.0,54,NG,3,1,0,0,2,2,4,0,0,0,0.0,37.03703703703704
1813,Subnational,Scopus,2,2,true,PE.02,2020.0,3,PE,0,1,0,0,-1,1,1,0,0,0,0.0,-333.3333333333333
1814,Subnational,Scopus,2,2,true,VN.83,2018.0,6,VN,2,0,0,0,2,2,2,0,0,0,0.0,333.3333333333333
1815,Subnational,Scopus,2,2,true,VN.01,2014.0,17,VN,2,0,0,0,2,2,2,0,0,0,0.0,117.6470588235294
1816,Subnational,Scopus,2,2,true,GE.51,2000.0,505,GE,17,18,0,0,-1,1,35,0,0,0,0.0,-1.9801980198019802
1817,Subnational,Scopus,2,2,true,CG.12,2010.0,25,CG,3,5,0,0,-2,2,8,0,0,0,0.0,-80.0
1818,Subnational,Scopus,2,2,true,LU.LU,1997.0,80,LU,2,2,0,0,0,0,4,0,0,0,0.0,0.0
1819,Subnational,Scopus,2,2,true,GA.02,2013.0,102,GA,10,5,0,0,5,5,15,0,0,0,0.0,49.01960784313726
1820,Subnational,Scopus,2,2,true,AZ.09,2011.0,647,AZ,7,6,0,0,1,1,13,0,0,0,0.0,1.545595054095827
1821,Subnational,Scopus,2,2,true,PR.097,2002.0,8,PR,2,2,0,0,0,0,4,0,0,0,0.0,0.0
1822,Subnational,Scopus,2,2,true,MC.00,2012.0,81,MC,10,6,0,0,4,4,16,0,0,0,0.0,49.382716049382715
1823,Subnational,Scopus,2,2,true,MZ.05,2014.0,14,MZ,1,2,0,0,-1,1,3,0,0,0,0.0,-71.42857142857143
1824,Subnational,Scopus,2,2,true,TD.12,2015.0,3,TD,0,1,0,0,-1,1,1,0,0,0,0.0,-333.3333333333333
1825,Subnational,Scopus,2,2,true,SJ.21,2007.0,29,SJ,2,1,0,0,1,1,3,0,0,0,0.0,34.48275862068966
1826,Subnational,Scopus,2,2,true,TZ.18,2009.0,1,TZ,0,4,0,0,-4,4,4,0,0,0,0.0,-4000.0
1827,Subnational,Scopus,2,2,true,PH.02,2020.0,16,PH,2,0,0,0,2,2,2,0,0,0,0.0,125.0
1828,Subnational,Scopus,2,2,true,GY.12,2018.0,21,GY,4,0,0,0,4,4,4,0,0,0,0.0,190.47619047619048
1829,Subnational,Scopus,2,2,true,CL.10,2007.0,69,CL,2,0,0,0,2,2,2,0,0,0,0.0,28.985507246376812
1830,Subnational,Scopus,2,2,true,KZ.15,1998.0,14,KZ,1,0,0,0,1,1,1,0,0,0,0.0,71.42857142857143
1831,Subnational,Scopus,2,2,true,PH.05,2009.0,5,PH,1,0,0,0,1,1,1,0,0,0,0.0,200.0
1832,Subnational,Scopus,2,2,true,CY.05,2014.0,15,CY,2,0,0,0,2,2,2,0,0,0,0.0,133.33333333333334
1833,Subnational,Scopus,2,2,true,ZM.08,2020.0,14,ZM,2,0,0,0,2,2,2,0,0,0,0.0,142.85714285714286
1834,Subnational,Scopus,2,2,true,PA.02,2015.0,18,PA,1,0,0,0,1,1,1,0,0,0,0.0,55.55555555555556
1835,Subnational,Scopus,2,2,true,UA.06,2016.0,1,UA,1,0,0,0,1,1,1,0,0,0,0.0,1000.0
1836,Subnational,Scopus,2,2,true,BN.02,2012.0,164,BN,17,5,0,0,12,12,22,0,0,0,0.0,73.17073170731707
1837,Subnational,Scopus,2,2,true,ZW.02,2008.0,25,ZW,0,1,0,0,-1,1,1,0,0,0,0.0,-40.0
1838,Subnational,Scopus,2,2,true,IQ.07,1999.0,102,IQ,1,4,0,0,-3,3,5,0,0,0,0.0,-29.41176470588235
1839,Subnational,Scopus,2,2,true,TZ.20,2008.0,10,TZ,0,1,0,0,-1,1,1,0,0,0,0.0,-100.0
1840,Subnational,Scopus,2,2,true,KW.02,2010.0,1363,KW,44,32,0,0,12,12,76,0,0,0,0.0,8.804108584005869
1841,Subnational,Scopus,2,2,true,VE.11,2009.0,2,VE,0,2,0,0,-2,2,2,0,0,0,0.0,-1000.0
1842,Subnational,Scopus,2,2,true,VE.19,2018.0,69,VE,1,8,0,0,-7,7,9,0,0,0,0.0,-101.44927536231884
1843,Subnational,Scopus,2,2,true,NI.10,2004.0,34,NI,1,2,0,0,-1,1,3,0,0,0,0.0,-29.41176470588235
1844,Subnational,Scopus,2,2,true,NL.01,2000.0,33,NL,3,2,0,0,1,1,5,0,0,0,0.0,30.303030303030305
1845,Subnational,Scopus,2,2,true,SS.11550565,2011.0,2,SS,0,1,0,0,-1,1,1,0,0,0,0.0,-500.0
1846,Subnational,Scopus,2,2,true,SD.29,1997.0,135,SD,6,4,0,0,2,2,10,0,0,0,0.0,14.814814814814815
1847,Subnational,Scopus,2,2,true,BY.02,2009.0,117,BY,3,5,0,0,-2,2,8,0,0,0,0.0,-17.094017094017094
1848,Subnational,Scopus,2,2,true,BO.04,2019.0,80,BO,1,4,0,0,-3,3,5,0,0,0,0.0,-37.5
1849,Subnational,Scopus,2,2,true,SA.05,2005.0,25,SA,4,1,0,0,3,3,5,0,0,0,0.0,120.0
1850,Subnational,Scopus,2,2,true,AF.13,2015.0,38,AF,5,4,0,0,1,1,9,0,0,0,0.0,26.31578947368421
1851,Subnational,Scopus,2,2,true,PR.113,2006.0,92,PR,8,1,0,0,7,7,9,0,0,0,0.0,76.08695652173913
1852,Subnational,Scopus,2,2,true,MG.11,2005.0,196,MG,10,1,0,0,9,9,11,0,0,0,0.0,45.91836734693877
1853,Subnational,Scopus,2,2,true,CU.09,2013.0,67,CU,2,1,0,0,1,1,3,0,0,0,0.0,14.925373134328359
1854,Subnational,Scopus,2,2,true,IQ.01,2010.0,25,IQ,3,1,0,0,2,2,4,0,0,0,0.0,80.0
1855,Subnational,Scopus,2,2,true,CY.02,2008.0,1,CY,0,2,0,0,-2,2,2,0,0,0,0.0,-2000.0
1856,Subnational,Scopus,2,2,true,UG.E,1999.0,4,UG,1,1,0,0,0,0,2,0,0,0,0.0,0.0
1857,Subnational,Scopus,2,2,true,KZ.12,2012.0,105,KZ,0,1,0,0,-1,1,1,0,0,0,0.0,-9.523809523809524
1858,Subnational,Scopus,2,2,true,TG.24,1997.0,95,TG,4,1,0,0,3,3,5,0,0,0,0.0,31.57894736842105
1859,Subnational,Scopus,2,2,true,PE.07,2013.0,63,PE,2,0,0,0,2,2,2,0,0,0,0.0,31.746031746031747
1860,Subnational,Scopus,2,2,true,FO.ST,2018.0,30,FO,4,0,0,0,4,4,4,0,0,0,0.0,133.33333333333334
1861,Subnational,Scopus,2,2,true,CH.SO,2001.0,6,CH,1,0,0,0,1,1,1,0,0,0,0.0,166.66666666666666
1862,Subnational,Scopus,2,2,true,GY.12,2007.0,9,GY,1,0,0,0,1,1,1,0,0,0,0.0,111.11111111111111
1863,Subnational,Scopus,2,2,true,IQ.16,2014.0,12,IQ,1,0,0,0,1,1,1,0,0,0,0.0,83.33333333333333
1864,Subnational,Scopus,2,2,true,MY.17,2003.0,9,MY,0,1,0,0,-1,1,1,0,0,0,0.0,-111.11111111111111
1865,Subnational,Scopus,2,2,true,PH.14,2004.0,12,PH,2,1,0,0,1,1,3,0,0,0,0.0,83.33333333333333
1866,Subnational,Scopus,2,2,true,BZ.01,1997.0,30,BZ,1,4,0,0,-3,3,5,0,0,0,0.0,-100.0
1867,Subnational,Scopus,2,2,true,SZ.03,2003.0,31,SZ,1,3,0,0,-2,2,4,0,0,0,0.0,-64.51612903225806
1868,Subnational,Scopus,2,2,true,BZ.01,2002.0,34,BZ,3,3,0,0,0,0,6,0,0,0,0.0,0.0
1869,Subnational,Scopus,2,2,true,AL.50,2018.0,72,AL,9,6,0,0,3,3,15,0,0,0,0.0,41.666666666666664
1870,Subnational,Scopus,2,2,true,GH.10,2018.0,36,GH,0,3,0,0,-3,3,3,0,0,0,0.0,-83.33333333333333
1871,Subnational,Scopus,2,2,true,UZ.05,2014.0,0,UZ,0,1,0,0,-1,1,1,0,0,0,-nan,-inf
1872,Subnational,Scopus,2,2,true,GU.MA,1997.0,13,GU,3,1,0,0,2,2,4,0,0,0,0.0,153.84615384615384
1873,Subnational,Scopus,2,2,true,PE.19,2017.0,2,PE,0,1,0,0,-1,1,1,0,0,0,0.0,-500.0
1874,Subnational,Scopus,2,2,true,YE.16,2000.0,1,YE,0,1,0,0,-1,1,1,0,0,0,0.0,-1000.0
1875,Subnational,Scopus,2,2,true,HN.08,2015.0,81,HN,3,0,0,0,3,3,3,0,0,0,0.0,37.03703703703704
1876,Subnational,Scopus,2,2,true,TR.73,1997.0,20,TR,1,0,0,0,1,1,1,0,0,0,0.0,50.0
1877,Subnational,Scopus,2,2,true,ID.37,2009.0,24,ID,2,0,0,0,2,2,2,0,0,0,0.0,83.33333333333333
1878,Subnational,Scopus,2,2,true,CI.81,2018.0,45,CI,2,0,0,0,2,2,2,0,0,0,0.0,44.44444444444444
1879,Subnational,Scopus,2,2,true,YE.02,2006.0,2,YE,1,0,0,0,1,1,1,0,0,0,0.0,500.0
1880,Subnational,Scopus,2,2,true,LY.63,2005.0,4,LY,1,0,0,0,1,1,1,0,0,0,0.0,250.0
1881,Subnational,Scopus,2,2,true,JM.08,1997.0,10,JM,1,0,0,0,1,1,1,0,0,0,0.0,100.0
1882,Subnational,Scopus,2,2,true,CD.11,2001.0,3,CD,1,0,0,0,1,1,1,0,0,0,0.0,333.3333333333333
1883,Subnational,Scopus,2,2,true,MG.51,2007.0,6,MG,1,0,0,0,1,1,1,0,0,0,0.0,166.66666666666666
1884,Subnational,Scopus,2,2,true,PT.07,1999.0,651,PT,14,20,5,5,-6,6,34,0,0,10,0.0,-9.216589861751151
1885,Subnational,Scopus,2,2,true,LK.36,2000.0,297,LK,18,9,4,2,9,9,27,2,2,6,6.734006734006734,30.303030303030305
1886,Subnational,Scopus,2,2,true,JP.08,1997.0,725,JP,13,4,28,28,9,9,17,0,0,56,0.0,12.413793103448276
1887,Subnational,Scopus,2,2,true,JP.13,2005.0,4761,JP,49,24,202,157,25,25,73,45,45,359,9.45179584120983,5.250997689561016
1888,Subnational,Scopus,2,2,true,FR.32,2008.0,3428,FR,66,58,112,113,8,8,124,-1,1,225,-0.29171528588098017,2.3337222870478413
1889,Subnational,Scopus,2,2,true,IN.34,2005.0,151,IN,1,0,2,11,1,1,1,-9,9,13,-59.602649006622514,6.622516556291391
1890,Subnational,Scopus,2,2,true,US.MN,2013.0,12336,US,154,158,489,484,-4,4,312,5,5,973,0.4053177691309987,-0.324254215304799
1891,Subnational,Scopus,2,2,true,US.KS,2012.0,6134,US,69,68,275,281,1,1,137,-6,6,556,-0.9781545484186501,0.163025758069775
1892,Subnational,Scopus,2,2,true,US.OR,2000.0,5223,US,88,82,291,249,6,6,170,42,42,540,8.0413555427915,1.1487650775416427
