row_number,project,authorship,backfill_years,min_pub_years,group_by_all,region,year,y_pop,country_iso_a2,in_y_flow_INT,out_y_flow_INT,in_y_flow_IN,out_y_flow_IN,net_y_flow_INT,abs_inout_INT,sum_inout_INT,net_y_flow_IN,abs_inout_IN,sum_inout_IN,nmr_IN,nmr_INT
55249,Subnational,OpenAlex,1,2,true,TT.05,1959.0,4,TT,1,0,0,0,1,1,1,0,0,0,0.0,250.0
55250,Subnational,OpenAlex,1,2,true,PG.14,2023.0,3,PG,1,0,0,0,1,1,1,0,0,0,0.0,333.3333333333333
55251,Subnational,OpenAlex,1,2,true,BB.08,2012.0,72,BB,13,17,0,0,-4,4,30,0,0,0,0.0,-55.55555555555556
55252,Subnational,OpenAlex,1,2,true,PH.01,1995.0,826,PH,164,327,0,0,-163,163,491,0,0,0,0.0,-197.3365617433414
55253,Subnational,OpenAlex,1,2,true,LA.24,2001.0,16,LA,5,0,0,0,5,5,5,0,0,0,0.0,312.5
55254,Subnational,OpenAlex,1,2,true,MM.13,2013.0,3,MM,1,0,0,0,1,1,1,0,0,0,0.0,333.3333333333333
55255,Subnational,OpenAlex,1,2,true,TH.40,1971.0,24,TH,3,0,0,0,3,3,3,0,0,0,0.0,125.0
55256,Subnational,OpenAlex,1,2,true,BS.05,2021.0,4,BS,1,1,0,0,0,0,2,0,0,0,0.0,0.0
55257,Subnational,OpenAlex,1,2,true,AG.06,2010.0,7,AG,2,1,0,0,1,1,3,0,0,0,0.0,142.85714285714286
55258,Subnational,OpenAlex,1,2,true,MK.F6,2003.0,165,MK,23,20,0,0,3,3,43,0,0,0,0.0,18.181818181818183
55259,Subnational,OpenAlex,1,2,true,GA.03,2019.0,54,GA,4,17,0,0,-13,13,21,0,0,0,0.0,-240.74074074074073
55260,Subnational,OpenAlex,1,2,true,FR.11,1897.0,4,FR,1,0,0,0,1,1,1,0,0,0,0.0,250.0
55261,Subnational,OpenAlex,1,2,true,BO.04,1978.0,4,BO,0,1,0,0,-1,1,1,0,0,0,0.0,-250.0
55262,Subnational,OpenAlex,1,2,true,FO.ST,2000.0,7,FO,0,1,0,0,-1,1,1,0,0,0,0.0,-142.85714285714286
55263,Subnational,OpenAlex,1,2,true,CO.08,2001.0,0,CO,0,1,0,0,-1,1,1,0,0,0,-nan,-inf
55264,Subnational,OpenAlex,1,2,true,OM.10,2007.0,1,OM,0,1,0,0,-1,1,1,0,0,0,0.0,-1000.0
55265,Subnational,OpenAlex,1,2,true,UY.18,2003.0,12,UY,0,2,0,0,-2,2,2,0,0,0,0.0,-166.66666666666666
55266,Subnational,OpenAlex,1,2,true,KH.22,2023.0,10,KH,0,3,0,0,-3,3,3,0,0,0,0.0,-300.0
55267,Subnational,OpenAlex,1,2,true,AT.09,1948.0,26,AT,0,3,0,0,-3,3,3,0,0,0,0.0,-115.38461538461539
55268,Subnational,OpenAlex,1,2,true,AL.50,1993.0,10,AL,0,3,0,0,-3,3,3,0,0,0,0.0,-300.0
55269,Subnational,OpenAlex,1,2,true,CN.09,1984.0,3,CN,0,1,0,0,-1,1,1,0,0,0,0.0,-333.3333333333333
55270,Subnational,OpenAlex,1,2,true,NZ.F9,1999.0,1,NZ,0,2,0,0,-2,2,2,0,0,0,0.0,-2000.0
55271,Subnational,OpenAlex,1,2,true,EE.01,1983.0,22,EE,0,1,0,0,-1,1,1,0,0,0,0.0,-45.45454545454545
55272,Subnational,OpenAlex,1,2,true,SO.02,1998.0,0,SO,0,1,0,0,-1,1,1,0,0,0,-nan,-inf
55273,Subnational,OpenAlex,1,2,true,HU.06,1960.0,14,HU,0,2,0,0,-2,2,2,0,0,0,0.0,-142.85714285714286
55274,Subnational,OpenAlex,1,2,true,NZ.E7,1967.0,47,NZ,0,2,0,0,-2,2,2,0,0,0,0.0,-42.5531914893617
55275,Subnational,OpenAlex,1,2,true,AM.01,1972.0,1,AM,0,1,0,0,-1,1,1,0,0,0,0.0,-1000.0
55276,Subnational,OpenAlex,1,2,true,NG.44,2013.0,5,NG,0,1,0,0,-1,1,1,0,0,0,0.0,-200.0
55277,Subnational,OpenAlex,1,2,true,DE.07,1925.0,9,DE,0,1,0,0,-1,1,1,0,0,0,0.0,-111.11111111111111
55278,Subnational,OpenAlex,1,2,true,LI.09,2016.0,4,LI,0,1,0,0,-1,1,1,0,0,0,0.0,-250.0
55279,Subnational,OpenAlex,1,2,true,PH.05,2016.0,38,PH,6,9,0,0,-3,3,15,0,0,0,0.0,-78.94736842105263
55280,Subnational,OpenAlex,1,2,true,CA.08,1940.0,76,CA,4,5,0,0,-1,1,9,0,0,0,0.0,-13.157894736842104
55281,Subnational,OpenAlex,1,2,true,IR.29,1998.0,35,IR,5,1,0,0,4,4,6,0,0,0,0.0,114.28571428571429
55282,Subnational,OpenAlex,1,2,true,AR.21,1985.0,18,AR,2,0,0,0,2,2,2,0,0,0,0.0,111.11111111111111
55283,Subnational,OpenAlex,1,2,true,NE.08,2022.0,86,NE,16,12,0,0,4,4,28,0,0,0,0.0,46.51162790697674
55284,Subnational,OpenAlex,1,2,true,SY.09,2009.0,90,SY,4,9,0,0,-5,5,13,0,0,0,0.0,-55.55555555555556
55285,Subnational,OpenAlex,1,2,true,BW.14,1996.0,68,BW,6,1,0,0,5,5,7,0,0,0,0.0,73.52941176470588
55286,Subnational,OpenAlex,1,2,true,SI.52,2023.0,4,SI,1,0,0,0,1,1,1,0,0,0,0.0,250.0
55287,Subnational,OpenAlex,1,2,true,PR.125,2003.0,8,PR,1,0,0,0,1,1,1,0,0,0,0.0,125.0
55288,Subnational,OpenAlex,1,2,true,CU.16,2003.0,29,CU,1,10,0,0,-9,9,11,0,0,0,0.0,-310.3448275862069
55289,Subnational,OpenAlex,1,2,true,IQ.07,1980.0,30,IQ,1,2,0,0,-1,1,3,0,0,0,0.0,-33.333333333333336
55290,Subnational,OpenAlex,1,2,true,NZ.F1,2008.0,1,NZ,1,0,0,0,1,1,1,0,0,0,0.0,1000.0
55291,Subnational,OpenAlex,1,2,true,MQ.MQ,2016.0,180,MQ,22,12,0,0,10,10,34,0,0,0,0.0,55.55555555555556
55292,Subnational,OpenAlex,1,2,true,NG.24,2016.0,19,NG,3,3,0,0,0,0,6,0,0,0,0.0,0.0
55293,Subnational,OpenAlex,1,2,true,QA.01,2004.0,287,QA,49,27,0,0,22,22,76,0,0,0,0.0,76.65505226480836
55294,Subnational,OpenAlex,1,2,true,GE.51,1982.0,266,GE,48,35,0,0,13,13,83,0,0,0,0.0,48.87218045112782
55295,Subnational,OpenAlex,1,2,true,ES.58,1983.0,26,ES,1,2,0,0,-1,1,3,0,0,0,0.0,-38.46153846153846
55296,Subnational,OpenAlex,1,2,true,DE.10,1953.0,23,DE,1,1,0,0,0,0,2,0,0,0,0.0,0.0
55297,Subnational,OpenAlex,1,2,true,PE.20,2009.0,18,PE,1,3,0,0,-2,2,4,0,0,0,0.0,-111.11111111111111
55298,Subnational,OpenAlex,1,2,true,DZ.33,2009.0,24,DZ,3,2,0,0,1,1,5,0,0,0,0.0,41.666666666666664
55299,Subnational,OpenAlex,1,2,true,PH.01,1949.0,31,PH,3,3,0,0,0,0,6,0,0,0,0.0,0.0
55300,Subnational,OpenAlex,1,2,true,SG.01,1916.0,2,SG,1,0,0,0,1,1,1,0,0,0,0.0,500.0
55301,Subnational,OpenAlex,1,2,true,MD.64,2021.0,1,MD,1,0,0,0,1,1,1,0,0,0,0.0,1000.0
55302,Subnational,OpenAlex,1,2,true,PH.01,1960.0,50,PH,6,10,0,0,-4,4,16,0,0,0,0.0,-80.0
55303,Subnational,OpenAlex,1,2,true,BN.02,2006.0,57,BN,17,13,0,0,4,4,30,0,0,0,0.0,70.17543859649123
55304,Subnational,OpenAlex,1,2,true,BD.81,1984.0,71,BD,10,4,0,0,6,6,14,0,0,0,0.0,84.50704225352112
55305,Subnational,OpenAlex,1,2,true,CM.05,1997.0,3,CM,1,3,0,0,-2,2,4,0,0,0,0.0,-666.6666666666666
55306,Subnational,OpenAlex,1,2,true,DJ.07,2012.0,5,DJ,1,1,0,0,0,0,2,0,0,0,0.0,0.0
55307,Subnational,OpenAlex,1,2,true,KW.05,1995.0,2,KW,1,2,0,0,-1,1,3,0,0,0,0.0,-500.0
55308,Subnational,OpenAlex,1,2,true,VE.14,1987.0,51,VE,1,4,0,0,-3,3,5,0,0,0,0.0,-58.8235294117647
55309,Subnational,OpenAlex,1,2,true,KE.19,1982.0,3,KE,1,0,0,0,1,1,1,0,0,0,0.0,333.3333333333333
55310,Subnational,OpenAlex,1,2,true,CO.35,2023.0,17,CO,2,1,0,0,1,1,3,0,0,0,0.0,58.8235294117647
55311,Subnational,OpenAlex,1,2,true,NL.09,1917.0,4,NL,1,1,0,0,0,0,2,0,0,0,0.0,0.0
55312,Subnational,OpenAlex,1,2,true,SS.01,2007.0,41,SS,12,11,0,0,1,1,23,0,0,0,0.0,24.390243902439025
55313,Subnational,OpenAlex,1,2,true,KR.03,1977.0,14,KR,1,6,0,0,-5,5,7,0,0,0,0.0,-357.14285714285717
55314,Subnational,OpenAlex,1,2,true,GH.02,2007.0,150,GH,8,8,0,0,0,0,16,0,0,0,0.0,0.0
55315,Subnational,OpenAlex,1,2,true,PT.17,1988.0,32,PT,7,1,0,0,6,6,8,0,0,0,0.0,187.5
55316,Subnational,OpenAlex,1,2,true,AS.010,2011.0,17,AS,4,1,0,0,3,3,5,0,0,0,0.0,176.47058823529412
55317,Subnational,OpenAlex,1,2,true,SD.29,1974.0,26,SD,3,4,0,0,-1,1,7,0,0,0,0.0,-38.46153846153846
55318,Subnational,OpenAlex,1,2,true,NL.09,1966.0,28,NL,4,1,0,0,3,3,5,0,0,0,0.0,107.14285714285714
55319,Subnational,OpenAlex,1,2,true,AT.07,1976.0,14,AT,2,3,0,0,-1,1,5,0,0,0,0.0,-71.42857142857143
55320,Subnational,OpenAlex,1,2,true,TR.50,2010.0,8,TR,2,3,0,0,-1,1,5,0,0,0,0.0,-125.0
55321,Subnational,OpenAlex,1,2,true,CL.05,2023.0,8,CL,1,1,0,0,0,0,2,0,0,0,0.0,0.0
55322,Subnational,OpenAlex,1,2,true,VE.15,1967.0,6,VE,1,0,0,0,1,1,1,0,0,0,0.0,166.66666666666666
55323,Subnational,OpenAlex,1,2,true,TZ.10,1999.0,83,TZ,3,5,0,0,-2,2,8,0,0,0,0.0,-24.096385542168676
55324,Subnational,OpenAlex,1,2,true,US.NC,1895.0,1,US,1,0,0,0,1,1,1,0,0,0,0.0,1000.0
55325,Subnational,OpenAlex,1,2,true,CH.NE,1979.0,40,CH,2,0,0,0,2,2,2,0,0,0,0.0,50.0
55326,Subnational,OpenAlex,1,2,true,LU.GR,2012.0,4,LU,0,1,0,0,-1,1,1,0,0,0,0.0,-250.0
55327,Subnational,OpenAlex,1,2,true,ZA.11,1959.0,27,ZA,0,1,0,0,-1,1,1,0,0,0,0.0,-37.03703703703704
55328,Subnational,OpenAlex,1,2,true,DO.01,2016.0,0,DO,0,1,0,0,-1,1,1,0,0,0,-nan,-inf
55329,Subnational,OpenAlex,1,2,true,LV.25,1983.0,14,LV,0,1,0,0,-1,1,1,0,0,0,0.0,-71.42857142857143
55330,Subnational,OpenAlex,1,2,true,PL.80,1980.0,2,PL,0,1,0,0,-1,1,1,0,0,0,0.0,-500.0
55331,Subnational,OpenAlex,1,2,true,FM.02,2017.0,5,FM,0,1,0,0,-1,1,1,0,0,0,0.0,-200.0
55332,Subnational,OpenAlex,1,2,true,FM.02,2018.0,3,FM,0,1,0,0,-1,1,1,0,0,0,0.0,-333.3333333333333
55333,Subnational,OpenAlex,1,2,true,IT.09,1954.0,20,IT,0,1,0,0,-1,1,1,0,0,0,0.0,-50.0
55334,Subnational,OpenAlex,1,2,true,CR.01,1990.0,0,CR,0,1,0,0,-1,1,1,0,0,0,-nan,-inf
55335,Subnational,OpenAlex,1,2,true,HU.05,1958.0,28,HU,0,1,0,0,-1,1,1,0,0,0,0.0,-35.714285714285715
55336,Subnational,OpenAlex,1,2,true,AU.05,1888.0,0,AU,0,1,0,0,-1,1,1,0,0,0,-nan,-inf
55337,Subnational,OpenAlex,1,2,true,VC.04,2017.0,2,VC,0,2,0,0,-2,2,2,0,0,0,0.0,-1000.0
55338,Subnational,OpenAlex,1,2,true,ID.07,1987.0,1,ID,0,1,0,0,-1,1,1,0,0,0,0.0,-1000.0
55339,Subnational,OpenAlex,1,2,true,CO.34,1935.0,25,CO,0,1,0,0,-1,1,1,0,0,0,0.0,-40.0
55340,Subnational,OpenAlex,1,2,true,IQ.15,1981.0,24,IQ,0,2,0,0,-2,2,2,0,0,0,0.0,-83.33333333333333
55341,Subnational,OpenAlex,1,2,true,IM.9782170,1992.0,0,IM,0,1,0,0,-1,1,1,0,0,0,-nan,-inf
55342,Subnational,OpenAlex,1,2,true,FJ.01,2011.0,117,FJ,18,18,0,0,0,0,36,0,0,0,0.0,0.0
55343,Subnational,OpenAlex,1,2,true,LV.25,1991.0,154,LV,11,5,0,0,6,6,16,0,0,0,0.0,38.96103896103896
55344,Subnational,OpenAlex,1,2,true,AS.010,2019.0,39,AS,21,8,0,0,13,13,29,0,0,0,0.0,333.3333333333333
55345,Subnational,OpenAlex,1,2,true,VN.13,2000.0,4,VN,1,0,0,0,1,1,1,0,0,0,0.0,250.0
55346,Subnational,OpenAlex,1,2,true,TN.28,2001.0,3,TN,1,0,0,0,1,1,1,0,0,0,0.0,333.3333333333333
55347,Subnational,OpenAlex,1,2,true,AG.04,2021.0,18,AG,6,8,0,0,-2,2,14,0,0,0,0.0,-111.11111111111111
55348,Subnational,OpenAlex,1,2,true,US.OH,1875.0,4,US,1,0,0,0,1,1,1,0,0,0,0.0,250.0
55349,Subnational,OpenAlex,1,2,true,BW.10,2019.0,3,BW,1,0,0,0,1,1,1,0,0,0,0.0,333.3333333333333
55350,Subnational,OpenAlex,1,2,true,AL.45,2010.0,5,AL,1,0,0,0,1,1,1,0,0,0,0.0,200.0
55351,Subnational,OpenAlex,1,2,true,UA.11,1997.0,40,UA,1,2,0,0,-1,1,3,0,0,0,0.0,-25.0
55352,Subnational,OpenAlex,1,2,true,MM.18,2004.0,4,MM,3,0,0,0,3,3,3,0,0,0,0.0,750.0
55353,Subnational,OpenAlex,1,2,true,BR.13,1973.0,3,BR,1,0,0,0,1,1,1,0,0,0,0.0,333.3333333333333
55354,Subnational,OpenAlex,1,2,true,CN.22,1961.0,1,CN,1,0,0,0,1,1,1,0,0,0,0.0,1000.0
55355,Subnational,OpenAlex,1,2,true,MW.N,2001.0,15,MW,2,0,0,0,2,2,2,0,0,0,0.0,133.33333333333334
55356,Subnational,OpenAlex,1,2,true,EG.11,1963.0,7,EG,1,0,0,0,1,1,1,0,0,0,0.0,142.85714285714286
55357,Subnational,OpenAlex,1,2,true,CL.17,1971.0,9,CL,1,0,0,0,1,1,1,0,0,0,0.0,111.11111111111111
55358,Subnational,OpenAlex,1,2,true,TZ.23,1971.0,5,TZ,1,0,0,0,1,1,1,0,0,0,0.0,200.0
55359,Subnational,OpenAlex,1,2,true,PG.09,1993.0,33,PG,1,2,0,0,-1,1,3,0,0,0,0.0,-30.303030303030305
55360,Subnational,OpenAlex,1,2,true,AG.04,2009.0,1,AG,1,0,0,0,1,1,1,0,0,0,0.0,1000.0
55361,Subnational,OpenAlex,1,2,true,RE.RE,2020.0,347,RE,82,43,0,0,39,39,125,0,0,0,0.0,112.39193083573487
55362,Subnational,OpenAlex,1,2,true,GD.03,2006.0,35,GD,5,2,0,0,3,3,7,0,0,0,0.0,85.71428571428571
55363,Subnational,OpenAlex,1,2,true,CZ.79,1980.0,16,CZ,2,2,0,0,0,0,4,0,0,0,0.0,0.0
55364,Subnational,OpenAlex,1,2,true,BN.02,2023.0,32,BN,5,10,0,0,-5,5,15,0,0,0,0.0,-156.25
55365,Subnational,OpenAlex,1,2,true,AL.50,2001.0,46,AL,2,2,0,0,0,0,4,0,0,0,0.0,0.0
55366,Subnational,OpenAlex,1,2,true,BA.01,1984.0,4,BA,1,0,0,0,1,1,1,0,0,0,0.0,250.0
55367,Subnational,OpenAlex,1,2,true,TH.08,2009.0,9,TH,1,0,0,0,1,1,1,0,0,0,0.0,111.11111111111111
55368,Subnational,OpenAlex,1,2,true,PH.01,1998.0,715,PH,185,255,0,0,-70,70,440,0,0,0,0.0,-97.9020979020979
55369,Subnational,OpenAlex,1,2,true,BB.08,1988.0,12,BB,3,1,0,0,2,2,4,0,0,0,0.0,166.66666666666666
55370,Subnational,OpenAlex,1,2,true,UY.09,2018.0,14,UY,7,13,0,0,-6,6,20,0,0,0,0.0,-428.57142857142856
55371,Subnational,OpenAlex,1,2,true,GD.03,2010.0,78,GD,16,8,0,0,8,8,24,0,0,0,0.0,102.56410256410257
55372,Subnational,OpenAlex,1,2,true,CZ.52,1982.0,51,CZ,7,2,0,0,5,5,9,0,0,0,0.0,98.03921568627452
55373,Subnational,OpenAlex,1,2,true,CO.34,1955.0,73,CO,1,1,0,0,0,0,2,0,0,0,0.0,0.0
55374,Subnational,OpenAlex,1,2,true,LY.77,2010.0,67,LY,10,2,0,0,8,8,12,0,0,0,0.0,119.40298507462687
55375,Subnational,OpenAlex,1,2,true,LY.82,2017.0,4,LY,2,0,0,0,2,2,2,0,0,0,0.0,500.0
55376,Subnational,OpenAlex,1,2,true,ID.17,2006.0,12,ID,1,2,0,0,-1,1,3,0,0,0,0.0,-83.33333333333333
55377,Subnational,OpenAlex,1,2,true,MS.03,2017.0,2,MS,1,0,0,0,1,1,1,0,0,0,0.0,500.0
55378,Subnational,OpenAlex,1,2,true,BE.WAL,1958.0,7,BE,1,0,0,0,1,1,1,0,0,0,0.0,142.85714285714286
55379,Subnational,OpenAlex,1,2,true,CH.AR,2010.0,1,CH,1,0,0,0,1,1,1,0,0,0,0.0,1000.0
55380,Subnational,OpenAlex,1,2,true,JO.19,2023.0,5,JO,0,2,0,0,-2,2,2,0,0,0,0.0,-400.0
55381,Subnational,OpenAlex,1,2,true,IM.9782170,2012.0,1,IM,0,2,0,0,-2,2,2,0,0,0,0.0,-2000.0
55382,Subnational,OpenAlex,1,2,true,LV.16,1989.0,0,LV,0,1,0,0,-1,1,1,0,0,0,-nan,-inf
55383,Subnational,OpenAlex,1,2,true,DE.02,1946.0,2,DE,0,1,0,0,-1,1,1,0,0,0,0.0,-500.0
55384,Subnational,OpenAlex,1,2,true,GH.04,1977.0,7,GH,0,13,0,0,-13,13,13,0,0,0,0.0,-1857.142857142857
55385,Subnational,OpenAlex,1,2,true,PH.03,1979.0,2,PH,0,1,0,0,-1,1,1,0,0,0,0.0,-500.0
55386,Subnational,OpenAlex,1,2,true,GH.04,1959.0,27,GH,0,1,0,0,-1,1,1,0,0,0,0.0,-37.03703703703704
55387,Subnational,OpenAlex,1,2,true,AM.11,1948.0,0,AM,0,1,0,0,-1,1,1,0,0,0,-nan,-inf
55388,Subnational,OpenAlex,1,2,true,ES.55,1976.0,6,ES,0,1,0,0,-1,1,1,0,0,0,0.0,-166.66666666666666
55389,Subnational,OpenAlex,1,2,true,CL.03,1989.0,6,CL,0,1,0,0,-1,1,1,0,0,0,0.0,-166.66666666666666
55390,Subnational,OpenAlex,1,2,true,US.TX,1855.0,4,US,0,2,0,0,-2,2,2,0,0,0,0.0,-500.0
55391,Subnational,OpenAlex,1,2,true,GA.01,1998.0,13,GA,0,1,0,0,-1,1,1,0,0,0,0.0,-76.92307692307692
55392,Subnational,OpenAlex,1,2,true,MT.40,2007.0,1,MT,0,2,0,0,-2,2,2,0,0,0,0.0,-2000.0
55393,Subnational,OpenAlex,1,2,true,AZ.54,2007.0,2,AZ,0,1,0,0,-1,1,1,0,0,0,0.0,-500.0
55394,Subnational,OpenAlex,1,2,true,BJ.16,2001.0,3,BJ,0,1,0,0,-1,1,1,0,0,0,0.0,-333.3333333333333
55395,Subnational,OpenAlex,1,2,true,PL.86,1973.0,7,PL,0,2,0,0,-2,2,2,0,0,0,0.0,-285.7142857142857
55396,Subnational,OpenAlex,1,2,true,ZA.02,1977.0,16,ZA,0,1,0,0,-1,1,1,0,0,0,0.0,-62.5
55397,Subnational,OpenAlex,1,2,true,RO.27,1998.0,9,RO,0,1,0,0,-1,1,1,0,0,0,0.0,-111.11111111111111
55398,Subnational,OpenAlex,1,2,true,RU.80,1986.0,31,RU,0,2,0,0,-2,2,2,0,0,0,0.0,-64.51612903225806
55399,Subnational,OpenAlex,1,2,true,DZ.06,2007.0,8,DZ,0,1,0,0,-1,1,1,0,0,0,0.0,-125.0
55400,Subnational,OpenAlex,1,2,true,CO.04,1988.0,0,CO,0,1,0,0,-1,1,1,0,0,0,-nan,-inf
55401,Subnational,OpenAlex,1,2,true,SD.58,2017.0,1,SD,0,1,0,0,-1,1,1,0,0,0,0.0,-1000.0
55402,Subnational,OpenAlex,1,2,true,CO.19,1998.0,1,CO,1,1,0,0,0,0,2,0,0,0,0.0,0.0
55403,Subnational,OpenAlex,1,2,true,NL.15,1977.0,23,NL,1,1,0,0,0,0,2,0,0,0,0.0,0.0
55404,Subnational,OpenAlex,1,2,true,MA.01,2002.0,45,MA,2,1,0,0,1,1,3,0,0,0,0.0,22.22222222222222
55405,Subnational,OpenAlex,1,2,true,BW.11,2014.0,5,BW,2,1,0,0,1,1,3,0,0,0,0.0,200.0
55406,Subnational,OpenAlex,1,2,true,IQ.17,2010.0,15,IQ,2,0,0,0,2,2,2,0,0,0,0.0,133.33333333333334
55407,Subnational,OpenAlex,1,2,true,AF.03,2022.0,1,AF,1,0,0,0,1,1,1,0,0,0,0.0,1000.0
55408,Subnational,OpenAlex,1,2,true,PH.12,1997.0,2,PH,1,0,0,0,1,1,1,0,0,0,0.0,500.0
55409,Subnational,OpenAlex,1,2,true,JP.37,1957.0,17,JP,1,0,0,0,1,1,1,0,0,0,0.0,58.8235294117647
55410,Subnational,OpenAlex,1,2,true,TW.04,1964.0,34,TW,1,1,0,0,0,0,2,0,0,0,0.0,0.0
55411,Subnational,OpenAlex,1,2,true,BH.17,1999.0,49,BH,5,5,0,0,0,0,10,0,0,0,0.0,0.0
55412,Subnational,OpenAlex,1,2,true,PK.08,1969.0,25,PK,1,1,0,0,0,0,2,0,0,0,0.0,0.0
55413,Subnational,OpenAlex,1,2,true,GH.04,2023.0,39,GH,2,3,0,0,-1,1,5,0,0,0,0.0,-25.641025641025642
55414,Subnational,OpenAlex,1,2,true,SS.01,1985.0,13,SS,3,8,0,0,-5,5,11,0,0,0,0.0,-384.61538461538464
55415,Subnational,OpenAlex,1,2,true,BO.03,2013.0,1,BO,1,0,0,0,1,1,1,0,0,0,0.0,1000.0
55416,Subnational,OpenAlex,1,2,true,VI.010,2012.0,23,VI,4,5,0,0,-1,1,9,0,0,0,0.0,-43.47826086956522
55417,Subnational,OpenAlex,1,2,true,UA.17,2002.0,53,UA,1,5,0,0,-4,4,6,0,0,0,0.0,-75.47169811320755
55418,Subnational,OpenAlex,1,2,true,CU.15,1997.0,6,CU,1,0,0,0,1,1,1,0,0,0,0.0,166.66666666666666
55419,Subnational,OpenAlex,1,2,true,MW.S,1989.0,10,MW,1,4,0,0,-3,3,5,0,0,0,0.0,-300.0
55420,Subnational,OpenAlex,1,2,true,HK.HWC,2012.0,5,HK,2,1,0,0,1,1,3,0,0,0,0.0,200.0
55421,Subnational,OpenAlex,1,2,true,CL.12,1975.0,83,CL,5,10,0,0,-5,5,15,0,0,0,0.0,-60.24096385542169
55422,Subnational,OpenAlex,1,2,true,MX.03,2023.0,5,MX,2,0,0,0,2,2,2,0,0,0,0.0,400.0
55423,Subnational,OpenAlex,1,2,true,ET.44,1976.0,24,ET,1,2,0,0,-1,1,3,0,0,0,0.0,-41.666666666666664
55424,Subnational,OpenAlex,1,2,true,MA.01,1997.0,28,MA,5,0,0,0,5,5,5,0,0,0,0.0,178.57142857142858
55425,Subnational,OpenAlex,1,2,true,NP.3,1981.0,7,NP,2,1,0,0,1,1,3,0,0,0,0.0,142.85714285714286
55426,Subnational,OpenAlex,1,2,true,KE.32,2010.0,1,KE,1,0,0,0,1,1,1,0,0,0,0.0,1000.0
55427,Subnational,OpenAlex,1,2,true,ID.24,1992.0,7,ID,2,0,0,0,2,2,2,0,0,0,0.0,285.7142857142857
55428,Subnational,OpenAlex,1,2,true,CD.30,2011.0,14,CD,1,0,0,0,1,1,1,0,0,0,0.0,71.42857142857143
55429,Subnational,OpenAlex,1,2,true,CI.93,2000.0,104,CI,7,9,0,0,-2,2,16,0,0,0,0.0,-19.23076923076923
55430,Subnational,OpenAlex,1,2,true,EG.09,1994.0,48,EG,1,0,0,0,1,1,1,0,0,0,0.0,20.833333333333332
55431,Subnational,OpenAlex,1,2,true,LB.04,1972.0,65,LB,2,1,0,0,1,1,3,0,0,0,0.0,15.384615384615385
55432,Subnational,OpenAlex,1,2,true,SD.61,2005.0,1,SD,1,0,0,0,1,1,1,0,0,0,0.0,1000.0
55433,Subnational,OpenAlex,1,2,true,SY.13,2001.0,90,SY,2,5,0,0,-3,3,7,0,0,0,0.0,-33.333333333333336
55434,Subnational,OpenAlex,1,2,true,LK.36,1980.0,21,LK,1,0,0,0,1,1,1,0,0,0,0.0,47.61904761904762
55435,Subnational,OpenAlex,1,2,true,TL.DI,2012.0,8,TL,2,1,0,0,1,1,3,0,0,0,0.0,125.0
55436,Subnational,OpenAlex,1,2,true,FI.01,1955.0,41,FI,1,1,0,0,0,0,2,0,0,0,0.0,0.0
55437,Subnational,OpenAlex,1,2,true,IN.05,1961.0,21,IN,1,0,0,0,1,1,1,0,0,0,0.0,47.61904761904762
55438,Subnational,OpenAlex,1,2,true,TR.26,1994.0,35,TR,1,0,0,0,1,1,1,0,0,0,0.0,28.571428571428573
55439,Subnational,OpenAlex,1,2,true,NG.44,2014.0,8,NG,0,1,0,0,-1,1,1,0,0,0,0.0,-125.0
55440,Subnational,OpenAlex,1,2,true,PR.031,2008.0,4,PR,0,1,0,0,-1,1,1,0,0,0,0.0,-250.0
55441,Subnational,OpenAlex,1,2,true,PH.03,2023.0,2,PH,0,1,0,0,-1,1,1,0,0,0,0.0,-500.0
55442,Subnational,OpenAlex,1,2,true,ZW.03,2008.0,21,ZW,0,3,0,0,-3,3,3,0,0,0,0.0,-142.85714285714286
55443,Subnational,OpenAlex,1,2,true,BR.27,1954.0,32,BR,0,1,0,0,-1,1,1,0,0,0,0.0,-31.25
55444,Subnational,OpenAlex,1,2,true,BD.84,1989.0,6,BD,0,1,0,0,-1,1,1,0,0,0,0.0,-166.66666666666666
55445,Subnational,OpenAlex,1,2,true,TH.08,2014.0,7,TH,0,2,0,0,-2,2,2,0,0,0,0.0,-285.7142857142857
55446,Subnational,OpenAlex,1,2,true,VN.83,2014.0,0,VN,0,1,0,0,-1,1,1,0,0,0,-nan,-inf
55447,Subnational,OpenAlex,1,2,true,AR.19,1982.0,9,AR,0,1,0,0,-1,1,1,0,0,0,0.0,-111.11111111111111
55448,Subnational,OpenAlex,1,2,true,KE.52,2023.0,2,KE,0,2,0,0,-2,2,2,0,0,0,0.0,-1000.0
55449,Subnational,OpenAlex,1,2,true,NO.09,1981.0,0,NO,0,1,0,0,-1,1,1,0,0,0,-nan,-inf
55450,Subnational,OpenAlex,1,2,true,SM.05,2011.0,0,SM,0,1,0,0,-1,1,1,0,0,0,-nan,-inf
55451,Subnational,OpenAlex,1,2,true,BO.09,2020.0,3,BO,0,1,0,0,-1,1,1,0,0,0,0.0,-333.3333333333333
55452,Subnational,OpenAlex,1,2,true,EC.01,1991.0,2,EC,0,1,0,0,-1,1,1,0,0,0,0.0,-500.0
55453,Subnational,OpenAlex,1,2,true,PE.21,2005.0,1,PE,0,1,0,0,-1,1,1,0,0,0,0.0,-1000.0
