row_number,project,authorship,backfill_years,min_pub_years,group_by_all,region,year,y_pop,country_iso_a2,in_y_flow_INT,out_y_flow_INT,in_y_flow_IN,out_y_flow_IN,net_y_flow_INT,abs_inout_INT,sum_inout_INT,net_y_flow_IN,abs_inout_IN,sum_inout_IN,nmr_IN,nmr_INT
23470,Subnational,OpenAlex,2,2,true,LK.37,2004.0,1,LK,0,1,0,0,-1,1,1,0,0,0,0.0,-1000.0
23471,Subnational,OpenAlex,2,2,true,PG.09,1980.0,3,PG,1,2,0,0,-1,1,3,0,0,0,0.0,-333.3333333333333
23472,Subnational,OpenAlex,2,2,true,IR.39,1997.0,4,IR,0,1,0,0,-1,1,1,0,0,0,0.0,-250.0
23473,Subnational,OpenAlex,2,2,true,US.CA,1913.0,45,US,0,1,0,0,-1,1,1,0,0,0,0.0,-22.22222222222222
23474,Subnational,OpenAlex,2,2,true,CA.08,1885.0,21,CA,0,1,0,0,-1,1,1,0,0,0,0.0,-47.61904761904762
23475,Subnational,OpenAlex,2,2,true,US.IL,1852.0,3,US,1,0,0,0,1,1,1,0,0,0,0.0,333.3333333333333
23476,Subnational,OpenAlex,2,2,true,PS.WE,1986.0,9,PS,1,0,0,0,1,1,1,0,0,0,0.0,111.11111111111111
23477,Subnational,OpenAlex,2,2,true,HU.06,1939.0,4,HU,1,0,0,0,1,1,1,0,0,0,0.0,250.0
23478,Subnational,OpenAlex,2,2,true,PH.01,1902.0,3,PH,1,0,0,0,1,1,1,0,0,0,0.0,333.3333333333333
23479,Subnational,OpenAlex,2,2,true,GR.ESYE41,1994.0,38,GR,1,0,0,0,1,1,1,0,0,0,0.0,26.31578947368421
23480,Subnational,OpenAlex,2,2,true,VE.17,2008.0,2,VE,2,0,0,0,2,2,2,0,0,0,0.0,1000.0
23481,Subnational,OpenAlex,2,2,true,ID.30,1892.0,3,ID,1,0,0,0,1,1,1,0,0,0,0.0,333.3333333333333
23482,Subnational,OpenAlex,2,2,true,CH.VD,1948.0,3,CH,1,0,0,0,1,1,1,0,0,0,0.0,333.3333333333333
23483,Subnational,OpenAlex,2,2,true,QA.01,1977.0,5,QA,2,0,0,0,2,2,2,0,0,0,0.0,400.0
23484,Subnational,OpenAlex,2,2,true,PG.20,1975.0,10,PG,1,0,0,0,1,1,1,0,0,0,0.0,100.0
23485,Subnational,OpenAlex,2,2,true,CY.05,1997.0,1,CY,1,0,0,0,1,1,1,0,0,0,0.0,1000.0
23486,Subnational,OpenAlex,2,2,true,FR.24,1980.0,30,FR,1,0,0,0,1,1,1,0,0,0,0.0,33.333333333333336
23487,Subnational,OpenAlex,2,2,true,CD.14,2008.0,17,CD,1,0,0,0,1,1,1,0,0,0,0.0,58.8235294117647
23488,Subnational,OpenAlex,2,2,true,BM.03,2000.0,5,BM,2,0,0,0,2,2,2,0,0,0,0.0,400.0
23489,Subnational,OpenAlex,2,2,true,NG.25,1982.0,11,NG,4,0,0,0,4,4,4,0,0,0,0.0,363.6363636363636
23490,Subnational,OpenAlex,2,2,true,TH.64,1998.0,8,TH,3,0,0,0,3,3,3,0,0,0,0.0,375.0
23491,Subnational,OpenAlex,2,2,true,BE.BRU,1959.0,39,BE,1,0,0,0,1,1,1,0,0,0,0.0,25.641025641025642
23492,Subnational,OpenAlex,2,2,true,AT.09,1897.0,23,AT,1,0,0,0,1,1,1,0,0,0,0.0,43.47826086956522
23493,Subnational,OpenAlex,2,2,true,VN.37,2022.0,4,VN,1,0,0,0,1,1,1,0,0,0,0.0,250.0
23494,Subnational,OpenAlex,2,2,true,GF.GF,2018.0,199,GF,21,17,0,0,4,4,38,0,0,0,0.0,20.100502512562816
23495,Subnational,OpenAlex,2,2,true,PK.03,1996.0,96,PK,22,14,0,0,8,8,36,0,0,0,0.0,83.33333333333333
23496,Subnational,OpenAlex,2,2,true,MY.14,1987.0,165,MY,5,11,0,0,-6,6,16,0,0,0,0.0,-36.36363636363637
23497,Subnational,OpenAlex,2,2,true,CR.08,1980.0,75,CR,0,4,0,0,-4,4,4,0,0,0,0.0,-53.333333333333336
23498,Subnational,OpenAlex,2,2,true,GU.MA,2021.0,52,GU,6,6,0,0,0,0,12,0,0,0,0.0,0.0
23499,Subnational,OpenAlex,2,2,true,MX.07,1992.0,7,MX,1,1,0,0,0,0,2,0,0,0,0.0,0.0
23500,Subnational,OpenAlex,2,2,true,OM.11,2008.0,15,OM,1,2,0,0,-1,1,3,0,0,0,0.0,-66.66666666666667
23501,Subnational,OpenAlex,2,2,true,CH.AG,1981.0,5,CH,0,1,0,0,-1,1,1,0,0,0,0.0,-200.0
23502,Subnational,OpenAlex,2,2,true,SI.61,1980.0,49,SI,3,3,0,0,0,0,6,0,0,0,0.0,0.0
23503,Subnational,OpenAlex,2,2,true,PH.01,1972.0,207,PH,37,28,0,0,9,9,65,0,0,0,0.0,43.47826086956522
23504,Subnational,OpenAlex,2,2,true,NG.49,1983.0,14,NG,0,1,0,0,-1,1,1,0,0,0,0.0,-71.42857142857143
23505,Subnational,OpenAlex,2,2,true,MY.17,1984.0,9,MY,1,9,0,0,-8,8,10,0,0,0,0.0,-888.8888888888889
23506,Subnational,OpenAlex,2,2,true,GB.ENG,1941.0,349,GB,10,10,0,0,0,0,20,0,0,0,0.0,0.0
23507,Subnational,OpenAlex,2,2,true,PR.013,1987.0,11,PR,2,1,0,0,1,1,3,0,0,0,0.0,90.9090909090909
23508,Subnational,OpenAlex,2,2,true,CU.05,2006.0,30,CU,5,1,0,0,4,4,6,0,0,0,0.0,133.33333333333334
23509,Subnational,OpenAlex,2,2,true,TH.39,1980.0,11,TH,1,1,0,0,0,0,2,0,0,0,0.0,0.0
23510,Subnational,OpenAlex,2,2,true,MA.04,1955.0,8,MA,0,1,0,0,-1,1,1,0,0,0,0.0,-125.0
23511,Subnational,OpenAlex,2,2,true,GB.ENG,1892.0,66,GB,1,1,0,0,0,0,2,0,0,0,0.0,0.0
23512,Subnational,OpenAlex,2,2,true,SS.01,1948.0,1,SS,0,1,0,0,-1,1,1,0,0,0,0.0,-1000.0
23513,Subnational,OpenAlex,2,2,true,BD.81,1978.0,30,BD,6,1,0,0,5,5,7,0,0,0,0.0,166.66666666666666
23514,Subnational,OpenAlex,2,2,true,AT.09,1955.0,48,AT,0,1,0,0,-1,1,1,0,0,0,0.0,-20.833333333333332
23515,Subnational,OpenAlex,2,2,true,BO.04,1992.0,18,BO,2,1,0,0,1,1,3,0,0,0,0.0,55.55555555555556
23516,Subnational,OpenAlex,2,2,true,CU.13,2007.0,16,CU,4,1,0,0,3,3,5,0,0,0,0.0,187.5
23517,Subnational,OpenAlex,2,2,true,NZ.F7,1973.0,135,NZ,5,1,0,0,4,4,6,0,0,0,0.0,29.62962962962963
23518,Subnational,OpenAlex,2,2,true,ZM.02,2003.0,5,ZM,0,1,0,0,-1,1,1,0,0,0,0.0,-200.0
23519,Subnational,OpenAlex,2,2,true,GA.01,2005.0,20,GA,0,1,0,0,-1,1,1,0,0,0,0.0,-50.0
23520,Subnational,OpenAlex,2,2,true,CR.02,1989.0,7,CR,0,2,0,0,-2,2,2,0,0,0,0.0,-285.7142857142857
23521,Subnational,OpenAlex,2,2,true,ES.31,1978.0,8,ES,1,0,0,0,1,1,1,0,0,0,0.0,125.0
23522,Subnational,OpenAlex,2,2,true,ME.02,2019.0,2,ME,1,0,0,0,1,1,1,0,0,0,0.0,500.0
23523,Subnational,OpenAlex,2,2,true,HK.NTM,1992.0,5,HK,2,0,0,0,2,2,2,0,0,0,0.0,400.0
23524,Subnational,OpenAlex,2,2,true,AT.04,1977.0,11,AT,2,0,0,0,2,2,2,0,0,0,0.0,181.8181818181818
23525,Subnational,OpenAlex,2,2,true,ES.54,1984.0,6,ES,1,0,0,0,1,1,1,0,0,0,0.0,166.66666666666666
23526,Subnational,OpenAlex,2,2,true,SD.56,2007.0,2,SD,1,0,0,0,1,1,1,0,0,0,0.0,500.0
23527,Subnational,OpenAlex,2,2,true,BZ.01,2021.0,8,BZ,2,0,0,0,2,2,2,0,0,0,0.0,250.0
23528,Subnational,OpenAlex,2,2,true,DO.31,2019.0,2,DO,2,0,0,0,2,2,2,0,0,0,0.0,1000.0
23529,Subnational,OpenAlex,2,2,true,MG.71,2006.0,1,MG,1,0,0,0,1,1,1,0,0,0,0.0,1000.0
23530,Subnational,OpenAlex,2,2,true,FJ.05,2015.0,8,FJ,1,0,0,0,1,1,1,0,0,0,0.0,125.0
23531,Subnational,OpenAlex,2,2,true,AU.02,1945.0,31,AU,1,0,0,0,1,1,1,0,0,0,0.0,32.25806451612903
23532,Subnational,OpenAlex,2,2,true,CG.12,1988.0,10,CG,2,0,0,0,2,2,2,0,0,0,0.0,200.0
23533,Subnational,OpenAlex,2,2,true,GA.02,1983.0,2,GA,1,0,0,0,1,1,1,0,0,0,0.0,500.0
23534,Subnational,OpenAlex,2,2,true,IR.40,1998.0,13,IR,2,0,0,0,2,2,2,0,0,0,0.0,153.84615384615384
23535,Subnational,OpenAlex,2,2,true,LV.32,2012.0,13,LV,1,0,0,0,1,1,1,0,0,0,0.0,76.92307692307692
23536,Subnational,OpenAlex,2,2,true,OM.01,2007.0,13,OM,3,0,0,0,3,3,3,0,0,0,0.0,230.76923076923077
23537,Subnational,OpenAlex,2,2,true,HU.14,2012.0,1,HU,1,0,0,0,1,1,1,0,0,0,0.0,1000.0
23538,Subnational,OpenAlex,2,2,true,TT.05,2010.0,12,TT,2,0,0,0,2,2,2,0,0,0,0.0,166.66666666666666
23539,Subnational,OpenAlex,2,2,true,MT.31,2008.0,2,MT,1,0,0,0,1,1,1,0,0,0,0.0,500.0
23540,Subnational,OpenAlex,2,2,true,BW.14,2006.0,365,BW,24,24,0,0,0,0,48,0,0,0,0.0,0.0
23541,Subnational,OpenAlex,2,2,true,RU.93,2004.0,5,RU,0,1,0,0,-1,1,1,0,0,0,0.0,-200.0
23542,Subnational,OpenAlex,2,2,true,AM.11,1985.0,64,AM,8,9,0,0,-1,1,17,0,0,0,0.0,-15.625
23543,Subnational,OpenAlex,2,2,true,BO.07,2016.0,1,BO,0,1,0,0,-1,1,1,0,0,0,0.0,-1000.0
23544,Subnational,OpenAlex,2,2,true,BR.11,1988.0,8,BR,0,2,0,0,-2,2,2,0,0,0,0.0,-250.0
23545,Subnational,OpenAlex,2,2,true,CH.GR,1969.0,0,CH,0,1,0,0,-1,1,1,0,0,0,-nan,-inf
23546,Subnational,OpenAlex,2,2,true,BG.56,2020.0,0,BG,0,1,0,0,-1,1,1,0,0,0,-nan,-inf
23547,Subnational,OpenAlex,2,2,true,SS.01,1943.0,0,SS,0,1,0,0,-1,1,1,0,0,0,-nan,-inf
23548,Subnational,OpenAlex,2,2,true,PH.15,1975.0,6,PH,1,1,0,0,0,0,2,0,0,0,0.0,0.0
23549,Subnational,OpenAlex,2,2,true,PH.40,1992.0,74,PH,3,1,0,0,2,2,4,0,0,0,0.0,27.027027027027028
23550,Subnational,OpenAlex,2,2,true,LY.63,2014.0,41,LY,9,2,0,0,7,7,11,0,0,0,0.0,170.73170731707316
23551,Subnational,OpenAlex,2,2,true,FJ.01,2003.0,81,FJ,8,5,0,0,3,3,13,0,0,0,0.0,37.03703703703704
23552,Subnational,OpenAlex,2,2,true,SG.01,1999.0,4801,SG,429,229,0,0,200,200,658,0,0,0,0.0,41.657987919183505
23553,Subnational,OpenAlex,2,2,true,LA.24,2008.0,58,LA,6,3,0,0,3,3,9,0,0,0,0.0,51.724137931034484
23554,Subnational,OpenAlex,2,2,true,BH.17,1997.0,56,BH,4,4,0,0,0,0,8,0,0,0,0.0,0.0
23555,Subnational,OpenAlex,2,2,true,XK.10097360,2002.0,25,XK,2,1,0,0,1,1,3,0,0,0,0.0,40.0
23556,Subnational,OpenAlex,2,2,true,TW.04,1976.0,203,TW,12,15,0,0,-3,3,27,0,0,0,0.0,-14.77832512315271
23557,Subnational,OpenAlex,2,2,true,NG.31,2023.0,1,NG,0,1,0,0,-1,1,1,0,0,0,0.0,-1000.0
23558,Subnational,OpenAlex,2,2,true,MY.17,1975.0,18,MY,2,4,0,0,-2,2,6,0,0,0,0.0,-111.11111111111111
23559,Subnational,OpenAlex,2,2,true,GU.MA,2014.0,57,GU,6,7,0,0,-1,1,13,0,0,0,0.0,-17.54385964912281
23560,Subnational,OpenAlex,2,2,true,GF.GF,1998.0,31,GF,3,4,0,0,-1,1,7,0,0,0,0.0,-32.25806451612903
23561,Subnational,OpenAlex,2,2,true,PH.05,2012.0,30,PH,3,3,0,0,0,0,6,0,0,0,0.0,0.0
23562,Subnational,OpenAlex,2,2,true,MD.57,1988.0,4,MD,1,3,0,0,-2,2,4,0,0,0,0.0,-500.0
23563,Subnational,OpenAlex,2,2,true,TR.68,1964.0,17,TR,0,1,0,0,-1,1,1,0,0,0,0.0,-58.8235294117647
23564,Subnational,OpenAlex,2,2,true,KE.19,1960.0,0,KE,0,1,0,0,-1,1,1,0,0,0,-nan,-inf
23565,Subnational,OpenAlex,2,2,true,JO.20,2015.0,14,JO,2,1,0,0,1,1,3,0,0,0,0.0,71.42857142857143
23566,Subnational,OpenAlex,2,2,true,BO.04,1982.0,2,BO,0,1,0,0,-1,1,1,0,0,0,0.0,-500.0
23567,Subnational,OpenAlex,2,2,true,BJ.14,2000.0,108,BJ,19,23,0,0,-4,4,42,0,0,0,0.0,-37.03703703703704
23568,Subnational,OpenAlex,2,2,true,HT.11,2019.0,99,HT,10,9,0,0,1,1,19,0,0,0,0.0,10.1010101010101
23569,Subnational,OpenAlex,2,2,true,CA.08,1834.0,3,CA,0,1,0,0,-1,1,1,0,0,0,0.0,-333.3333333333333
23570,Subnational,OpenAlex,2,2,true,CL.01,1981.0,3,CL,0,2,0,0,-2,2,2,0,0,0,0.0,-666.6666666666666
23571,Subnational,OpenAlex,2,2,true,TR.85,1953.0,0,TR,0,1,0,0,-1,1,1,0,0,0,-nan,-inf
23572,Subnational,OpenAlex,2,2,true,OM.08,2022.0,51,OM,4,3,0,0,1,1,7,0,0,0,0.0,19.607843137254903
23573,Subnational,OpenAlex,2,2,true,AO.20,2008.0,48,AO,8,4,0,0,4,4,12,0,0,0,0.0,83.33333333333333
23574,Subnational,OpenAlex,2,2,true,AT.09,1941.0,22,AT,0,2,0,0,-2,2,2,0,0,0,0.0,-90.9090909090909
23575,Subnational,OpenAlex,2,2,true,SD.36,2021.0,9,SD,2,1,0,0,1,1,3,0,0,0,0.0,111.11111111111111
23576,Subnational,OpenAlex,2,2,true,MO.02,2020.0,1138,MO,172,127,0,0,45,45,299,0,0,0,0.0,39.54305799648506
23577,Subnational,OpenAlex,2,2,true,MU.15,2002.0,72,MU,3,6,0,0,-3,3,9,0,0,0,0.0,-41.666666666666664
23578,Subnational,OpenAlex,2,2,true,AT.09,1972.0,131,AT,7,10,0,0,-3,3,17,0,0,0,0.0,-22.900763358778626
23579,Subnational,OpenAlex,2,2,true,AU.04,1967.0,155,AU,9,3,0,0,6,6,12,0,0,0,0.0,38.70967741935484
23580,Subnational,OpenAlex,2,2,true,TJ.04,1993.0,13,TJ,0,3,0,0,-3,3,3,0,0,0,0.0,-230.76923076923077
23581,Subnational,OpenAlex,2,2,true,NO.01,1979.0,13,NO,1,1,0,0,0,0,2,0,0,0,0.0,0.0
23582,Subnational,OpenAlex,2,2,true,SV.05,2020.0,6,SV,1,1,0,0,0,0,2,0,0,0,0.0,0.0
23583,Subnational,OpenAlex,2,2,true,ST.02,1973.0,1,ST,1,0,0,0,1,1,1,0,0,0,0.0,1000.0
23584,Subnational,OpenAlex,2,2,true,LU.LU,1989.0,23,LU,1,0,0,0,1,1,1,0,0,0,0.0,43.47826086956522
23585,Subnational,OpenAlex,2,2,true,US.NJ,1906.0,12,US,1,0,0,0,1,1,1,0,0,0,0.0,83.33333333333333
23586,Subnational,OpenAlex,2,2,true,LY.76,2016.0,6,LY,1,0,0,0,1,1,1,0,0,0,0.0,166.66666666666666
23587,Subnational,OpenAlex,2,2,true,ZW.10,1987.0,66,ZW,5,0,0,0,5,5,5,0,0,0,0.0,75.75757575757575
23588,Subnational,OpenAlex,2,2,true,UA.17,1998.0,53,UA,1,0,0,0,1,1,1,0,0,0,0.0,18.867924528301888
23589,Subnational,OpenAlex,2,2,true,GN.K,2017.0,1,GN,1,0,0,0,1,1,1,0,0,0,0.0,1000.0
23590,Subnational,OpenAlex,2,2,true,SN.01,1987.0,18,SN,1,0,0,0,1,1,1,0,0,0,0.0,55.55555555555556
23591,Subnational,OpenAlex,2,2,true,MM.03,2019.0,7,MM,3,0,0,0,3,3,3,0,0,0,0.0,428.57142857142856
23592,Subnational,OpenAlex,2,2,true,BD.81,1952.0,1,BD,1,0,0,0,1,1,1,0,0,0,0.0,1000.0
23593,Subnational,OpenAlex,2,2,true,SA.11,1988.0,13,SA,1,0,0,0,1,1,1,0,0,0,0.0,76.92307692307692
23594,Subnational,OpenAlex,2,2,true,MX.26,1990.0,13,MX,2,0,0,0,2,2,2,0,0,0,0.0,153.84615384615384
23595,Subnational,OpenAlex,2,2,true,YE.19,2020.0,12,YE,3,0,0,0,3,3,3,0,0,0,0.0,250.0
23596,Subnational,OpenAlex,2,2,true,LV.25,1978.0,6,LV,1,0,0,0,1,1,1,0,0,0,0.0,166.66666666666666
23597,Subnational,OpenAlex,2,2,true,SA.14,1982.0,42,SA,3,0,0,0,3,3,3,0,0,0,0.0,71.42857142857143
23598,Subnational,OpenAlex,2,2,true,TZ.03,2023.0,11,TZ,1,0,0,0,1,1,1,0,0,0,0.0,90.9090909090909
23599,Subnational,OpenAlex,2,2,true,DK.18,1898.0,3,DK,1,0,0,0,1,1,1,0,0,0,0.0,333.3333333333333
23600,Subnational,OpenAlex,2,2,true,KY.10346796,2007.0,2,KY,1,0,0,0,1,1,1,0,0,0,0.0,500.0
23601,Subnational,OpenAlex,2,2,true,GB.ENG,1935.0,413,GB,10,8,0,0,2,2,18,0,0,0,0.0,4.842615012106537
23602,Subnational,OpenAlex,2,2,true,NC.02,2014.0,172,NC,14,22,0,0,-8,8,36,0,0,0,0.0,-46.51162790697674
23603,Subnational,OpenAlex,2,2,true,VE.25,1987.0,110,VE,6,8,0,0,-2,2,14,0,0,0,0.0,-18.181818181818183
23604,Subnational,OpenAlex,2,2,true,NE.08,1997.0,39,NE,3,4,0,0,-1,1,7,0,0,0,0.0,-25.641025641025642
23605,Subnational,OpenAlex,2,2,true,JE.3237530,2002.0,6,JE,1,4,0,0,-3,3,5,0,0,0,0.0,-500.0
23606,Subnational,OpenAlex,2,2,true,NZ.F9,1999.0,2,NZ,0,2,0,0,-2,2,2,0,0,0,0.0,-1000.0
23607,Subnational,OpenAlex,2,2,true,US.PA,1895.0,20,US,1,1,0,0,0,0,2,0,0,0,0.0,0.0
23608,Subnational,OpenAlex,2,2,true,SO.18,2019.0,1,SO,0,1,0,0,-1,1,1,0,0,0,0.0,-1000.0
23609,Subnational,OpenAlex,2,2,true,IR.09,1983.0,0,IR,0,1,0,0,-1,1,1,0,0,0,-nan,-inf
23610,Subnational,OpenAlex,2,2,true,GR.ESYE31,1969.0,51,GR,2,5,0,0,-3,3,7,0,0,0,0.0,-58.8235294117647
23611,Subnational,OpenAlex,2,2,true,AE.02,2006.0,22,AE,1,1,0,0,0,0,2,0,0,0,0.0,0.0
23612,Subnational,OpenAlex,2,2,true,KR.13,1989.0,43,KR,3,10,0,0,-7,7,13,0,0,0,0.0,-162.7906976744186
23613,Subnational,OpenAlex,2,2,true,MG.11,2004.0,180,MG,9,5,0,0,4,4,14,0,0,0,0.0,22.22222222222222
23614,Subnational,OpenAlex,2,2,true,SJ.21,2000.0,11,SJ,3,2,0,0,1,1,5,0,0,0,0.0,90.9090909090909
23615,Subnational,OpenAlex,2,2,true,LB.04,1970.0,61,LB,3,4,0,0,-1,1,7,0,0,0,0.0,-16.39344262295082
23616,Subnational,OpenAlex,2,2,true,ZM.09,1978.0,14,ZM,1,2,0,0,-1,1,3,0,0,0,0.0,-71.42857142857143
23617,Subnational,OpenAlex,2,2,true,CO.27,2003.0,23,CO,5,2,0,0,3,3,7,0,0,0,0.0,130.43478260869566
23618,Subnational,OpenAlex,2,2,true,SD.29,1986.0,48,SD,2,3,0,0,-1,1,5,0,0,0,0.0,-20.833333333333332
23619,Subnational,OpenAlex,2,2,true,MY.16,2002.0,48,MY,6,2,0,0,4,4,8,0,0,0,0.0,83.33333333333333
23620,Subnational,OpenAlex,2,2,true,GU.AN,2013.0,7,GU,2,1,0,0,1,1,3,0,0,0,0.0,142.85714285714286
23621,Subnational,OpenAlex,2,2,true,AO.20,1996.0,7,AO,0,1,0,0,-1,1,1,0,0,0,0.0,-142.85714285714286
23622,Subnational,OpenAlex,2,2,true,QA.01,2023.0,174,QA,26,23,0,0,3,3,49,0,0,0,0.0,17.24137931034483
23623,Subnational,OpenAlex,2,2,true,MN.20,2019.0,888,MN,57,49,0,0,8,8,106,0,0,0,0.0,9.00900900900901
23624,Subnational,OpenAlex,2,2,true,PG.09,2015.0,116,PG,3,5,0,0,-2,2,8,0,0,0,0.0,-17.24137931034483
23625,Subnational,OpenAlex,2,2,true,DO.34,2008.0,61,DO,4,8,0,0,-4,4,12,0,0,0,0.0,-65.57377049180327
23626,Subnational,OpenAlex,2,2,true,MT.09,2004.0,4,MT,0,2,0,0,-2,2,2,0,0,0,0.0,-500.0
23627,Subnational,OpenAlex,2,2,true,CM.05,1984.0,2,CM,0,2,0,0,-2,2,2,0,0,0,0.0,-1000.0
23628,Subnational,OpenAlex,2,2,true,VN.43,2006.0,5,VN,0,1,0,0,-1,1,1,0,0,0,0.0,-200.0
23629,Subnational,OpenAlex,2,2,true,MY.17,1970.0,15,MY,3,1,0,0,2,2,4,0,0,0,0.0,133.33333333333334
23630,Subnational,OpenAlex,2,2,true,GH.01,1973.0,47,GH,1,4,0,0,-3,3,5,0,0,0,0.0,-63.829787234042556
23631,Subnational,OpenAlex,2,2,true,YE.02,2018.0,75,YE,25,4,0,0,21,21,29,0,0,0,0.0,280.0
23632,Subnational,OpenAlex,2,2,true,EG.06,1974.0,89,EG,2,1,0,0,1,1,3,0,0,0,0.0,11.235955056179776
23633,Subnational,OpenAlex,2,2,true,PE.LMA,1980.0,159,PE,11,1,0,0,10,10,12,0,0,0,0.0,62.893081761006286
23634,Subnational,OpenAlex,2,2,true,SL.03,2013.0,18,SL,1,1,0,0,0,0,2,0,0,0,0.0,0.0
23635,Subnational,OpenAlex,2,2,true,NZ.F5,1996.0,4,NZ,0,1,0,0,-1,1,1,0,0,0,0.0,-250.0
23636,Subnational,OpenAlex,2,2,true,EG.08,1967.0,26,EG,2,0,0,0,2,2,2,0,0,0,0.0,76.92307692307692
23637,Subnational,OpenAlex,2,2,true,CN.22,1973.0,23,CN,2,0,0,0,2,2,2,0,0,0,0.0,86.95652173913044
23638,Subnational,OpenAlex,2,2,true,RU.03,2010.0,22,RU,1,0,0,0,1,1,1,0,0,0,0.0,45.45454545454545
23639,Subnational,OpenAlex,2,2,true,VN.54,2003.0,5,VN,1,0,0,0,1,1,1,0,0,0,0.0,200.0
23640,Subnational,OpenAlex,2,2,true,CO.02,1974.0,22,CO,1,0,0,0,1,1,1,0,0,0,0.0,45.45454545454545
23641,Subnational,OpenAlex,2,2,true,IN.36,1930.0,8,IN,1,0,0,0,1,1,1,0,0,0,0.0,125.0
23642,Subnational,OpenAlex,2,2,true,PL.86,1970.0,76,PL,1,0,0,0,1,1,1,0,0,0,0.0,13.157894736842104
23643,Subnational,OpenAlex,2,2,true,CH.BL,1986.0,23,CH,1,0,0,0,1,1,1,0,0,0,0.0,43.47826086956522
23644,Subnational,OpenAlex,2,2,true,IR.42,1992.0,15,IR,1,0,0,0,1,1,1,0,0,0,0.0,66.66666666666667
23645,Subnational,OpenAlex,2,2,true,TH.20,2005.0,6,TH,1,0,0,0,1,1,1,0,0,0,0.0,166.66666666666666
23646,Subnational,OpenAlex,2,2,true,RU.91,1982.0,7,RU,1,0,0,0,1,1,1,0,0,0,0.0,142.85714285714286
23647,Subnational,OpenAlex,2,2,true,AD.06,2017.0,13,AD,4,0,0,0,4,4,4,0,0,0,0.0,307.6923076923077
23648,Subnational,OpenAlex,2,2,true,CN.03,1994.0,60,CN,2,0,0,0,2,2,2,0,0,0,0.0,33.333333333333336
23649,Subnational,OpenAlex,2,2,true,BD.81,1988.0,209,BD,21,9,0,0,12,12,30,0,0,0,0.0,57.41626794258373
23650,Subnational,OpenAlex,2,2,true,CL.10,1986.0,4,CL,0,1,0,0,-1,1,1,0,0,0,0.0,-250.0
23651,Subnational,OpenAlex,2,2,true,BF.01,2005.0,12,BF,0,1,0,0,-1,1,1,0,0,0,0.0,-83.33333333333333
23652,Subnational,OpenAlex,2,2,true,NG.25,1990.0,3,NG,1,1,0,0,0,0,2,0,0,0,0.0,0.0
23653,Subnational,OpenAlex,2,2,true,CY.04,1978.0,6,CY,0,1,0,0,-1,1,1,0,0,0,0.0,-166.66666666666666
23654,Subnational,OpenAlex,2,2,true,AU.02,1909.0,1,AU,0,1,0,0,-1,1,1,0,0,0,0.0,-1000.0
23655,Subnational,OpenAlex,2,2,true,AF.13,2017.0,104,AF,20,14,0,0,6,6,34,0,0,0,0.0,57.69230769230769
23656,Subnational,OpenAlex,2,2,true,VN.78,1999.0,1,VN,0,1,0,0,-1,1,1,0,0,0,0.0,-1000.0
23657,Subnational,OpenAlex,2,2,true,JE.3237530,2017.0,16,JE,1,5,0,0,-4,4,6,0,0,0,0.0,-250.0
23658,Subnational,OpenAlex,2,2,true,GA.02,2012.0,77,GA,6,6,0,0,0,0,12,0,0,0,0.0,0.0
23659,Subnational,OpenAlex,2,2,true,PY.22,1996.0,44,PY,6,15,0,0,-9,9,21,0,0,0,0.0,-204.54545454545453
23660,Subnational,OpenAlex,2,2,true,KH.22,2004.0,145,KH,31,20,0,0,11,11,51,0,0,0,0.0,75.86206896551724
23661,Subnational,OpenAlex,2,2,true,TJ.04,2015.0,262,TJ,35,32,0,0,3,3,67,0,0,0,0.0,11.450381679389313
23662,Subnational,OpenAlex,2,2,true,PH.01,1961.0,87,PH,10,7,0,0,3,3,17,0,0,0,0.0,34.48275862068966
23663,Subnational,OpenAlex,2,2,true,CA.08,1928.0,61,CA,3,2,0,0,1,1,5,0,0,0,0.0,16.39344262295082
23664,Subnational,OpenAlex,2,2,true,MS.01,2020.0,4,MS,0,2,0,0,-2,2,2,0,0,0,0.0,-500.0
23665,Subnational,OpenAlex,2,2,true,SJ.21,2001.0,11,SJ,0,3,0,0,-3,3,3,0,0,0,0.0,-272.72727272727275
23666,Subnational,OpenAlex,2,2,true,PG.20,2002.0,29,PG,1,7,0,0,-6,6,8,0,0,0,0.0,-206.89655172413794
23667,Subnational,OpenAlex,2,2,true,AM.01,1988.0,0,AM,0,1,0,0,-1,1,1,0,0,0,-nan,-inf
23668,Subnational,OpenAlex,2,2,true,JO.16,1980.0,35,JO,2,1,0,0,1,1,3,0,0,0,0.0,28.571428571428573
23669,Subnational,OpenAlex,2,2,true,VN.35,2010.0,0,VN,0,1,0,0,-1,1,1,0,0,0,-nan,-inf
23670,Subnational,OpenAlex,2,2,true,SN.01,1994.0,119,SN,3,7,0,0,-4,4,10,0,0,0,0.0,-33.61344537815126
23671,Subnational,OpenAlex,2,2,true,AM.11,1992.0,143,AM,17,26,0,0,-9,9,43,0,0,0,0.0,-62.93706293706294
23672,Subnational,OpenAlex,2,2,true,EC.18,2010.0,380,EC,53,35,0,0,18,18,88,0,0,0,0.0,47.36842105263158
23673,Subnational,OpenAlex,2,2,true,CA.10,1957.0,127,CA,2,6,0,0,-4,4,8,0,0,0,0.0,-31.496062992125985
